"","filename","operator","p","accept","reject","acceptFC","rejectFC","rejectIv","rejectOp"
"12091","article_0_1_1_0_1_280_1_1_1.xml.state","WilsonBalding.t",NA,17,37957,0,36893,3168,3168
"12092","article_0_1_1_0_1_280_1_1_1.xml.state","BirthRateScaler.t",0.455868247622979,11436,26937,10736,26532,0,0
"12093","article_0_1_1_0_1_280_1_1_1.xml.state","DeathRateScaler.t",0.170142805782192,12316,26379,11385,26224,2930,2930
"12094","article_0_1_1_0_1_280_1_1_2.xml.state","treeScaler.t",0.88345596217326,2601,35807,2575,34655,0,0
"12095","article_0_1_1_0_1_280_1_1_2.xml.state","treeRootScaler.t",0.838770938457281,1830,36425,1798,35368,10402,10402
"12096","article_0_1_1_0_1_280_1_1_2.xml.state","UniformOperator.t",NA,33738,350850,32295,341260,0,0
"12097","article_0_1_1_0_1_280_1_1_2.xml.state","SubtreeSlide.t",0.0926771805163384,1707,191119,1681,185639,77036,77036
"12098","article_0_1_1_0_1_280_1_1_2.xml.state","narrow.t",NA,1287,190343,996,184990,0,0
"12099","article_0_1_1_0_1_280_1_1_2.xml.state","wide.t",NA,12,38645,3,37554,19505,19505
"12100","article_0_1_1_0_1_280_1_1_2.xml.state","WilsonBalding.t",NA,15,38312,0,37251,3241,3241
"12101","article_0_1_1_0_1_280_1_1_2.xml.state","BirthRateScaler.t",0.438489463130945,10690,27952,9970,27531,0,0
"12102","article_0_1_1_0_1_280_1_1_2.xml.state","DeathRateScaler.t",0.181843782770184,13248,25420,12342,25240,2522,2522
"12103","article_0_1_1_0_1_280_1_2_1.xml.state","treeScaler.t",0.882728204673155,2501,35839,2460,34754,0,0
"12104","article_0_1_1_0_1_280_1_2_1.xml.state","treeRootScaler.t",0.853661859548691,2117,36280,2086,35119,10307,10307
"12105","article_0_1_1_0_1_280_1_2_1.xml.state","UniformOperator.t",NA,32935,352813,31507,343174,0,0
"12106","article_0_1_1_0_1_280_1_2_1.xml.state","SubtreeSlide.t",0.11285109842879,1418,190832,1394,185385,80171,80171
"12107","article_0_1_1_0_1_280_1_2_1.xml.state","narrow.t",NA,3939,188174,3592,183013,0,0
"12108","article_0_1_1_0_1_280_1_2_1.xml.state","wide.t",NA,26,38398,11,37322,19512,19512
"12109","article_0_1_1_0_1_280_1_2_1.xml.state","WilsonBalding.t",NA,21,38383,0,37306,3146,3146
"12110","article_0_1_1_0_1_280_1_2_1.xml.state","BirthRateScaler.t",0.438720759827994,10660,27499,9988,27073,0,0
"12111","article_0_1_1_0_1_280_1_2_1.xml.state","DeathRateScaler.t",0.19638219873956,14043,24123,13104,23948,1770,1770
"12112","article_0_1_1_0_1_280_1_2_2.xml.state","treeScaler.t",0.864730123662144,2151,36269,2117,35190,0,0
"12113","article_0_1_1_0_1_280_1_2_2.xml.state","treeRootScaler.t",0.865714566916004,2380,36250,2359,35178,9751,9751
"12114","article_0_1_1_0_1_280_1_2_2.xml.state","UniformOperator.t",NA,33014,352236,31566,342582,0,0
"12115","article_0_1_1_0_1_280_1_2_2.xml.state","SubtreeSlide.t",0.106212333622765,1457,189990,1438,184467,78874,78874
"12116","article_0_1_1_0_1_280_1_2_2.xml.state","narrow.t",NA,3875,187848,3593,182621,0,0
"12117","article_0_1_1_0_1_280_1_2_2.xml.state","wide.t",NA,19,38630,11,37560,19432,19432
"12118","article_0_1_1_0_1_280_1_2_2.xml.state","WilsonBalding.t",NA,21,38318,0,37246,3152,3152
"12119","article_0_1_1_0_1_280_1_2_2.xml.state","BirthRateScaler.t",0.443988965240887,10984,27855,10290,27415,0,0
"12120","article_0_1_1_0_1_280_1_2_2.xml.state","DeathRateScaler.t",0.163628550976712,11808,26896,10915,26670,3507,3507
"12121","article_0_1_1_0_1_280_2_1_1.xml.state","treeScaler.t",0.882630206474273,2605,35830,2565,34732,0,0
"12122","article_0_1_1_0_1_280_2_1_1.xml.state","treeRootScaler.t",0.851916587910903,2139,35754,2110,34747,11032,11032
"12123","article_0_1_1_0_1_280_2_1_1.xml.state","UniformOperator.t",NA,30505,355102,29122,345205,0,0
"12124","article_0_1_1_0_1_280_2_1_1.xml.state","SubtreeSlide.t",0.0937271145994811,1683,191058,1659,185523,77126,77126
"12125","article_0_1_1_0_1_280_2_1_1.xml.state","narrow.t",NA,8433,183870,8071,178581,0,0
"12126","article_0_1_1_0_1_280_2_1_1.xml.state","wide.t",NA,47,37893,36,36755,19115,19115
"12127","article_0_1_1_0_1_280_2_1_1.xml.state","WilsonBalding.t",NA,17,38321,0,37230,3287,3287
"12128","article_0_1_1_0_1_280_2_1_1.xml.state","BirthRateScaler.t",0.455620134421247,11162,27110,10437,26717,0,0
"12129","article_0_1_1_0_1_280_2_1_1.xml.state","DeathRateScaler.t",0.18864592235429,13609,24863,12630,24693,2118,2118
"12130","article_0_1_1_0_1_280_2_1_2.xml.state","treeScaler.t",0.886694402604894,2602,35849,2565,34741,0,0
"12131","article_0_1_1_0_1_280_2_1_2.xml.state","treeRootScaler.t",0.865680844692406,2367,36071,2335,35029,10820,10820
"12132","article_0_1_1_0_1_280_2_1_2.xml.state","UniformOperator.t",NA,30535,352489,29117,342962,0,0
"12133","article_0_1_1_0_1_280_2_1_2.xml.state","SubtreeSlide.t",0.0974753559559652,1699,191518,1671,186025,77703,77703
"12134","article_0_1_1_0_1_280_2_1_2.xml.state","narrow.t",NA,8067,184248,7699,179111,0,0
"12135","article_0_1_1_0_1_280_2_1_2.xml.state","wide.t",NA,28,38681,19,37614,19600,19600
"12136","article_0_1_1_0_1_280_2_1_2.xml.state","WilsonBalding.t",NA,25,38726,2,37597,3320,3320
"12137","article_0_1_1_0_1_280_2_1_2.xml.state","BirthRateScaler.t",0.432321520615927,10336,27992,9623,27620,0,0
"12138","article_0_1_1_0_1_280_2_1_2.xml.state","DeathRateScaler.t",0.164062931780319,11913,26855,11031,26562,3202,3202
"12139","article_0_1_1_0_1_280_2_2_1.xml.state","treeScaler.t",0.878758773229191,2387,35843,2364,34764,0,0
"12140","article_0_1_1_0_1_280_2_2_1.xml.state","treeRootScaler.t",0.84575979557554,2172,36569,2149,35415,10831,10831
"12141","article_0_1_1_0_1_280_2_2_1.xml.state","UniformOperator.t",NA,32547,352024,31125,342169,0,0
"12142","article_0_1_1_0_1_280_2_2_1.xml.state","SubtreeSlide.t",0.0903941526327651,1788,190635,1762,185107,76564,76564
"12143","article_0_1_1_0_1_280_2_2_1.xml.state","narrow.t",NA,3209,189362,2935,183977,0,0
"12144","article_0_1_1_0_1_280_2_2_1.xml.state","wide.t",NA,23,38378,10,37220,19299,19299
"12145","article_0_1_1_0_1_280_2_2_1.xml.state","WilsonBalding.t",NA,11,38302,0,37220,3207,3207
"12146","article_0_1_1_0_1_280_2_2_1.xml.state","BirthRateScaler.t",0.432275187353596,10400,27767,9719,27399,0,0
"12147","article_0_1_1_0_1_280_2_2_1.xml.state","DeathRateScaler.t",0.171678906093454,12477,26107,11524,25941,2481,2481
"12148","article_0_1_1_0_1_280_2_2_2.xml.state","treeScaler.t",0.884238691147497,2571,35934,2544,34840,0,0
"12149","article_0_1_1_0_1_280_2_2_2.xml.state","treeRootScaler.t",0.854668567637829,2329,36136,2288,35054,10457,10457
"12150","article_0_1_1_0_1_280_2_2_2.xml.state","UniformOperator.t",NA,32310,351758,30916,342161,0,0
"12151","article_0_1_1_0_1_280_2_2_2.xml.state","SubtreeSlide.t",0.1037908700132,1534,191058,1520,185514,79037,79037
"12152","article_0_1_1_0_1_280_2_2_2.xml.state","narrow.t",NA,3574,189179,3186,184093,0,0
"12153","article_0_1_1_0_1_280_2_2_2.xml.state","wide.t",NA,12,38698,5,37622,19546,19546
"12154","article_0_1_1_0_1_280_2_2_2.xml.state","WilsonBalding.t",NA,28,38362,4,37359,3274,3274
"12155","article_0_1_1_0_1_280_2_2_2.xml.state","BirthRateScaler.t",0.421414491283744,9943,28529,9207,28124,0,0
"12156","article_0_1_1_0_1_280_2_2_2.xml.state","DeathRateScaler.t",0.201473302419411,14315,23731,13480,23506,1747,1747
"12157","article_0_1_1_0_1_281_1_1_1.xml.state","treeScaler.t",0.852391171546965,3509,34915,3469,33783,0,0
"12158","article_0_1_1_0_1_281_1_1_1.xml.state","treeRootScaler.t",0.83908883527855,3641,34743,3618,33698,3227,3227
"12159","article_0_1_1_0_1_281_1_1_1.xml.state","UniformOperator.t",NA,22907,361939,22168,351570,0,0
"12160","article_0_1_1_0_1_281_1_1_1.xml.state","SubtreeSlide.t",0.177816808923855,1038,191222,1024,185714,84385,84385
"12161","article_0_1_1_0_1_281_1_1_1.xml.state","narrow.t",NA,21358,170826,20808,165853,0,0
"12162","article_0_1_1_0_1_281_1_1_1.xml.state","wide.t",NA,182,38148,174,37009,19728,19728
"12163","article_0_1_1_0_1_281_1_1_1.xml.state","WilsonBalding.t",NA,20,38675,14,37585,8480,8480
"12164","article_0_1_1_0_1_281_1_1_1.xml.state","BirthRateScaler.t",0.286525831603849,11121,27334,10282,27107,0,0
"12165","article_0_1_1_0_1_281_1_1_1.xml.state","DeathRateScaler.t",0.186283318430016,12944,25479,12060,25191,9456,9456
"12166","article_0_1_1_0_1_281_1_1_2.xml.state","treeScaler.t",0.864549861873422,3840,34686,3808,33569,0,0
"12167","article_0_1_1_0_1_281_1_1_2.xml.state","treeRootScaler.t",0.827529033495832,3480,35174,3443,34049,4220,4220
"12168","article_0_1_1_0_1_281_1_1_2.xml.state","UniformOperator.t",NA,22875,361594,22116,351529,0,0
"12169","article_0_1_1_0_1_281_1_1_2.xml.state","SubtreeSlide.t",0.231279552244788,816,190678,805,185219,86801,86801
"12170","article_0_1_1_0_1_281_1_1_2.xml.state","narrow.t",NA,21661,171057,21097,166059,0,0
"12171","article_0_1_1_0_1_281_1_1_2.xml.state","wide.t",NA,207,38464,197,37464,20061,20061
"12172","article_0_1_1_0_1_281_1_1_2.xml.state","WilsonBalding.t",NA,17,38695,12,37581,8560,8560
"12173","article_0_1_1_0_1_281_1_1_2.xml.state","BirthRateScaler.t",0.29372194634933,11651,26628,10788,26413,0,0
"12174","article_0_1_1_0_1_281_1_1_2.xml.state","DeathRateScaler.t",0.166447691719183,11890,26588,11004,26333,10594,10594
"12175","article_0_1_1_0_1_281_1_2_1.xml.state","treeScaler.t",0.859085659698295,3595,34614,3566,33535,0,0
"12176","article_0_1_1_0_1_281_1_2_1.xml.state","treeRootScaler.t",0.819466758556741,3241,35539,3211,34447,3845,3845
"12177","article_0_1_1_0_1_281_1_2_1.xml.state","UniformOperator.t",NA,24197,360916,23357,350457,0,0
"12178","article_0_1_1_0_1_281_1_2_1.xml.state","SubtreeSlide.t",0.0909721445161987,2088,190306,2070,184705,73941,73941
"12179","article_0_1_1_0_1_281_1_2_1.xml.state","narrow.t",NA,2378,190026,2242,184597,0,0
"12180","article_0_1_1_0_1_281_1_2_1.xml.state","wide.t",NA,17,38274,13,37143,19767,19767
"12181","article_0_1_1_0_1_281_1_2_1.xml.state","WilsonBalding.t",NA,2,38369,1,37303,8471,8471
"12182","article_0_1_1_0_1_281_1_2_1.xml.state","BirthRateScaler.t",0.286110228266151,11075,26922,10280,26662,0,0
"12183","article_0_1_1_0_1_281_1_2_1.xml.state","DeathRateScaler.t",0.169477660046779,12228,26214,11331,26014,9729,9729
"12184","article_0_1_1_0_1_281_1_2_2.xml.state","treeScaler.t",0.828127940494097,2832,35812,2802,34705,0,0
"12185","article_0_1_1_0_1_281_1_2_2.xml.state","treeRootScaler.t",0.833891700891015,3735,34897,3693,33825,2734,2734
"12186","article_0_1_1_0_1_281_1_2_2.xml.state","UniformOperator.t",NA,24029,360353,23239,349879,0,0
"12187","article_0_1_1_0_1_281_1_2_2.xml.state","SubtreeSlide.t",0.1563819362684,1229,191460,1215,185951,82652,82652
"12188","article_0_1_1_0_1_281_1_2_2.xml.state","narrow.t",NA,2549,189813,2427,184462,0,0
"12189","article_0_1_1_0_1_281_1_2_2.xml.state","wide.t",NA,27,38351,22,37239,19815,19815
"12190","article_0_1_1_0_1_281_1_2_2.xml.state","WilsonBalding.t",NA,6,38268,1,37178,8351,8351
"12191","article_0_1_1_0_1_281_1_2_2.xml.state","BirthRateScaler.t",0.295864972109077,11639,26654,10759,26426,0,0
"12192","article_0_1_1_0_1_281_1_2_2.xml.state","DeathRateScaler.t",0.19390643327165,13791,24556,12817,24412,7932,7932
"12193","article_0_1_1_0_1_281_2_1_1.xml.state","treeScaler.t",0.866582926797458,3822,34538,3796,33473,0,0
"12194","article_0_1_1_0_1_281_2_1_1.xml.state","treeRootScaler.t",0.784871988750347,2732,35881,2697,34784,8201,8201
"12195","article_0_1_1_0_1_281_2_1_1.xml.state","UniformOperator.t",NA,21401,363476,20669,353066,0,0
"12196","article_0_1_1_0_1_281_2_1_1.xml.state","SubtreeSlide.t",0.104070178533259,1891,190132,1884,184576,75386,75386
"12197","article_0_1_1_0_1_281_2_1_1.xml.state","narrow.t",NA,36551,156260,35554,151638,0,0
"12198","article_0_1_1_0_1_281_2_1_1.xml.state","wide.t",NA,297,38165,283,37073,19945,19945
"12199","article_0_1_1_0_1_281_2_1_1.xml.state","WilsonBalding.t",NA,18,38459,15,37365,8590,8590
"12200","article_0_1_1_0_1_281_2_1_1.xml.state","BirthRateScaler.t",0.287268469534237,11119,26829,10231,26599,0,0
"12201","article_0_1_1_0_1_281_2_1_1.xml.state","DeathRateScaler.t",0.180825101254826,12937,25493,12047,25285,8349,8349
"12202","article_0_1_1_0_1_281_2_1_2.xml.state","treeScaler.t",0.8639028840294,3721,35107,3679,34058,0,0
"12203","article_0_1_1_0_1_281_2_1_2.xml.state","treeRootScaler.t",0.787624904039996,2664,35591,2640,34576,8184,8184
"12204","article_0_1_1_0_1_281_2_1_2.xml.state","UniformOperator.t",NA,21475,362841,20716,352328,0,0
"12205","article_0_1_1_0_1_281_2_1_2.xml.state","SubtreeSlide.t",0.111950604102575,1753,190710,1738,185122,77249,77249
"12206","article_0_1_1_0_1_281_2_1_2.xml.state","narrow.t",NA,36071,155639,35027,151073,0,0
"12207","article_0_1_1_0_1_281_2_1_2.xml.state","wide.t",NA,251,38189,243,37071,19912,19912
"12208","article_0_1_1_0_1_281_2_1_2.xml.state","WilsonBalding.t",NA,23,38717,13,37587,8584,8584
"12209","article_0_1_1_0_1_281_2_1_2.xml.state","BirthRateScaler.t",0.294946034374828,11756,26810,10841,26541,0,0
"12210","article_0_1_1_0_1_281_2_1_2.xml.state","DeathRateScaler.t",0.149503580004088,11007,27676,10198,27402,10498,10498
"12211","article_0_1_1_0_1_281_2_2_1.xml.state","treeScaler.t",0.860985006272833,3596,34578,3560,33431,0,0
"12212","article_0_1_1_0_1_281_2_2_1.xml.state","treeRootScaler.t",0.844220127474722,3791,34588,3739,33537,4647,4647
"12213","article_0_1_1_0_1_281_2_2_1.xml.state","UniformOperator.t",NA,22523,362713,21764,352228,0,0
"12214","article_0_1_1_0_1_281_2_2_1.xml.state","SubtreeSlide.t",0.0993194253183683,2018,190415,2009,184880,75734,75734
"12215","article_0_1_1_0_1_281_2_2_1.xml.state","narrow.t",NA,11992,179418,11678,174297,0,0
"12216","article_0_1_1_0_1_281_2_2_1.xml.state","wide.t",NA,108,38639,102,37515,20097,20097
"12217","article_0_1_1_0_1_281_2_2_1.xml.state","WilsonBalding.t",NA,13,38447,9,37352,8541,8541
"12218","article_0_1_1_0_1_281_2_2_1.xml.state","BirthRateScaler.t",0.30244199371547,12062,26391,11231,26141,0,0
"12219","article_0_1_1_0_1_281_2_2_1.xml.state","DeathRateScaler.t",0.17665076924234,12730,25979,11836,25784,9193,9193
"12220","article_0_1_1_0_1_281_2_2_2.xml.state","treeScaler.t",0.838938986552916,3139,35766,3099,34618,0,0
"12221","article_0_1_1_0_1_281_2_2_2.xml.state","treeRootScaler.t",0.843252099446229,3990,34215,3956,33176,4599,4599
"12222","article_0_1_1_0_1_281_2_2_2.xml.state","UniformOperator.t",NA,22743,362343,21963,352210,0,0
"12223","article_0_1_1_0_1_281_2_2_2.xml.state","SubtreeSlide.t",0.101035302743429,1989,190465,1978,184944,75891,75891
"12224","article_0_1_1_0_1_281_2_2_2.xml.state","narrow.t",NA,12495,179623,12111,174476,0,0
"12225","article_0_1_1_0_1_281_2_2_2.xml.state","wide.t",NA,83,38249,80,37131,20016,20016
"12226","article_0_1_1_0_1_281_2_2_2.xml.state","WilsonBalding.t",NA,13,38384,7,37328,8435,8435
"12227","article_0_1_1_0_1_281_2_2_2.xml.state","BirthRateScaler.t",0.283693556032452,11154,27148,10304,26898,0,0
"12228","article_0_1_1_0_1_281_2_2_2.xml.state","DeathRateScaler.t",0.1752834883429,12540,25662,11727,25367,9397,9397
"12229","article_0_1_1_0_1_282_1_1_1.xml.state","treeScaler.t",0.872360370369503,3203,35185,3172,34051,0,0
"12230","article_0_1_1_0_1_282_1_1_1.xml.state","treeRootScaler.t",0.822669803849281,3051,35559,3032,34448,15122,15122
"12231","article_0_1_1_0_1_282_1_1_1.xml.state","UniformOperator.t",NA,28061,356818,27065,346774,0,0
"12232","article_0_1_1_0_1_282_1_1_1.xml.state","SubtreeSlide.t",0.101402563606293,1640,190567,1631,184998,78491,78491
"12233","article_0_1_1_0_1_282_1_1_1.xml.state","narrow.t",NA,3608,188231,3396,182768,0,0
"12234","article_0_1_1_0_1_282_1_1_1.xml.state","wide.t",NA,19,38560,12,37500,19444,19444
"12235","article_0_1_1_0_1_282_1_1_1.xml.state","WilsonBalding.t",NA,22,38628,13,37543,5821,5821
"12236","article_0_1_1_0_1_282_1_1_1.xml.state","BirthRateScaler.t",0.349271742186406,11127,27403,10370,27105,0,0
"12237","article_0_1_1_0_1_282_1_1_1.xml.state","DeathRateScaler.t",0.163855042035347,11693,26626,10787,26460,7744,7744
"12238","article_0_1_1_0_1_282_1_1_2.xml.state","treeScaler.t",0.871615656629647,3151,35371,3121,34335,0,0
"12239","article_0_1_1_0_1_282_1_1_2.xml.state","treeRootScaler.t",0.8303854583277,3223,35318,3187,34268,15086,15086
"12240","article_0_1_1_0_1_282_1_1_2.xml.state","UniformOperator.t",NA,28212,357179,27216,347085,0,0
"12241","article_0_1_1_0_1_282_1_1_2.xml.state","SubtreeSlide.t",0.123353886967319,1305,190101,1288,184584,80739,80739
"12242","article_0_1_1_0_1_282_1_1_2.xml.state","narrow.t",NA,4164,187507,3930,182253,0,0
"12243","article_0_1_1_0_1_282_1_1_2.xml.state","wide.t",NA,25,38743,21,37590,19963,19963
"12244","article_0_1_1_0_1_282_1_1_2.xml.state","WilsonBalding.t",NA,20,38527,8,37393,5813,5813
"12245","article_0_1_1_0_1_282_1_1_2.xml.state","BirthRateScaler.t",0.339387823487525,10677,27708,9836,27385,0,0
"12246","article_0_1_1_0_1_282_1_1_2.xml.state","DeathRateScaler.t",0.157094423683291,11497,27273,10595,27024,7944,7944
"12247","article_0_1_1_0_1_282_1_2_1.xml.state","treeScaler.t",0.871772284219394,3301,35183,3272,34062,0,0
"12248","article_0_1_1_0_1_282_1_2_1.xml.state","treeRootScaler.t",0.849549891513581,3260,35204,3212,34179,14092,14092
"12249","article_0_1_1_0_1_282_1_2_1.xml.state","UniformOperator.t",NA,29802,354128,28700,344199,0,0
"12250","article_0_1_1_0_1_282_1_2_1.xml.state","SubtreeSlide.t",0.134409330477792,1144,191793,1135,186244,83051,83051
"12251","article_0_1_1_0_1_282_1_2_1.xml.state","narrow.t",NA,584,191412,465,185974,0,0
"12252","article_0_1_1_0_1_282_1_2_1.xml.state","wide.t",NA,5,38797,2,37672,19807,19807
"12253","article_0_1_1_0_1_282_1_2_1.xml.state","WilsonBalding.t",NA,11,38548,4,37487,5522,5522
"12254","article_0_1_1_0_1_282_1_2_1.xml.state","BirthRateScaler.t",0.346044396259417,11026,27237,10229,26921,0,0
"12255","article_0_1_1_0_1_282_1_2_1.xml.state","DeathRateScaler.t",0.178784770690853,12691,25875,11752,25707,7007,7007
"12256","article_0_1_1_0_1_282_1_2_2.xml.state","treeScaler.t",0.871395641265073,3285,35168,3250,34069,0,0
"12257","article_0_1_1_0_1_282_1_2_2.xml.state","treeRootScaler.t",0.84624997184201,3137,35426,3098,34339,13912,13912
"12258","article_0_1_1_0_1_282_1_2_2.xml.state","UniformOperator.t",NA,30228,354669,29130,344527,0,0
"12259","article_0_1_1_0_1_282_1_2_2.xml.state","SubtreeSlide.t",0.135522594519213,1232,191178,1214,185644,82495,82495
"12260","article_0_1_1_0_1_282_1_2_2.xml.state","narrow.t",NA,634,191253,547,185671,0,0
"12261","article_0_1_1_0_1_282_1_2_2.xml.state","wide.t",NA,7,38565,4,37454,19758,19758
"12262","article_0_1_1_0_1_282_1_2_2.xml.state","WilsonBalding.t",NA,11,38291,0,37200,5562,5562
"12263","article_0_1_1_0_1_282_1_2_2.xml.state","BirthRateScaler.t",0.359714979222746,11527,26902,10695,26635,0,0
"12264","article_0_1_1_0_1_282_1_2_2.xml.state","DeathRateScaler.t",0.170037196124157,12189,26299,11406,25992,7150,7150
"12265","article_0_1_1_0_1_282_2_1_1.xml.state","treeScaler.t",0.872538537626494,3123,35147,3092,34084,0,0
"12266","article_0_1_1_0_1_282_2_1_1.xml.state","treeRootScaler.t",0.848150257717236,2288,36335,2268,35253,14742,14742
"12267","article_0_1_1_0_1_282_2_1_1.xml.state","UniformOperator.t",NA,29566,354870,28524,344961,0,0
"12268","article_0_1_1_0_1_282_2_1_1.xml.state","SubtreeSlide.t",0.160826847638822,1044,191402,1026,185825,84451,84451
"12269","article_0_1_1_0_1_282_2_1_1.xml.state","narrow.t",NA,1704,190527,1585,185221,0,0
"12270","article_0_1_1_0_1_282_2_1_1.xml.state","wide.t",NA,18,38617,14,37539,19885,19885
"12271","article_0_1_1_0_1_282_2_1_1.xml.state","WilsonBalding.t",NA,9,38207,2,37110,5289,5289
"12272","article_0_1_1_0_1_282_2_1_1.xml.state","BirthRateScaler.t",0.360119189068407,11717,27104,10947,26783,0,0
"12273","article_0_1_1_0_1_282_2_1_1.xml.state","DeathRateScaler.t",0.180077167949547,12997,25326,12045,25159,5567,5567
"12274","article_0_1_1_0_1_282_2_1_2.xml.state","treeScaler.t",0.871433680894725,3109,35585,3084,34481,0,0
"12275","article_0_1_1_0_1_282_2_1_2.xml.state","treeRootScaler.t",0.864036267514383,2499,36231,2469,35117,14937,14937
"12276","article_0_1_1_0_1_282_2_1_2.xml.state","UniformOperator.t",NA,29529,353912,28452,343960,0,0
"12277","article_0_1_1_0_1_282_2_1_2.xml.state","SubtreeSlide.t",0.0961709842758158,1673,191208,1660,185698,77508,77508
"12278","article_0_1_1_0_1_282_2_1_2.xml.state","narrow.t",NA,1879,190404,1749,184942,0,0
"12279","article_0_1_1_0_1_282_2_1_2.xml.state","wide.t",NA,6,38467,3,37350,19724,19724
"12280","article_0_1_1_0_1_282_2_1_2.xml.state","WilsonBalding.t",NA,9,38437,2,37340,5382,5382
"12281","article_0_1_1_0_1_282_2_1_2.xml.state","BirthRateScaler.t",0.346632597201124,10874,27700,10035,27429,0,0
"12282","article_0_1_1_0_1_282_2_1_2.xml.state","DeathRateScaler.t",0.186667472530306,13437,25042,12536,24848,5136,5136
"12283","article_0_1_1_0_1_282_2_2_1.xml.state","treeScaler.t",0.87333500559039,3237,35330,3214,34237,0,0
"12284","article_0_1_1_0_1_282_2_2_1.xml.state","treeRootScaler.t",0.834743767846608,2970,35374,2940,34287,15355,15355
"12285","article_0_1_1_0_1_282_2_2_1.xml.state","UniformOperator.t",NA,31126,352739,30123,342857,0,0
"12286","article_0_1_1_0_1_282_2_2_1.xml.state","SubtreeSlide.t",0.106487102471977,1614,190712,1601,185152,79014,79014
"12287","article_0_1_1_0_1_282_2_2_1.xml.state","narrow.t",NA,5395,187088,5156,181853,0,0
"12288","article_0_1_1_0_1_282_2_2_1.xml.state","wide.t",NA,32,38640,30,37578,19804,19804
"12289","article_0_1_1_0_1_282_2_2_1.xml.state","WilsonBalding.t",NA,31,38463,22,37352,5748,5748
"12290","article_0_1_1_0_1_282_2_2_1.xml.state","BirthRateScaler.t",0.354985758081742,11412,27076,10640,26765,0,0
"12291","article_0_1_1_0_1_282_2_2_1.xml.state","DeathRateScaler.t",0.189844833724977,13523,25239,12579,25071,5607,5607
"12292","article_0_1_1_0_1_282_2_2_2.xml.state","treeScaler.t",0.875311334072458,3293,35175,3265,34079,0,0
"12293","article_0_1_1_0_1_282_2_2_2.xml.state","treeRootScaler.t",0.79136915965653,2235,36387,2209,35266,15153,15153
"12294","article_0_1_1_0_1_282_2_2_2.xml.state","UniformOperator.t",NA,31380,353564,30292,343713,0,0
"12295","article_0_1_1_0_1_282_2_2_2.xml.state","SubtreeSlide.t",0.10322293345999,1708,190251,1689,184825,78421,78421
"12296","article_0_1_1_0_1_282_2_2_2.xml.state","narrow.t",NA,5047,187287,4851,181897,0,0
"12297","article_0_1_1_0_1_282_2_2_2.xml.state","wide.t",NA,27,38511,23,37389,19622,19622
"12298","article_0_1_1_0_1_282_2_2_2.xml.state","WilsonBalding.t",NA,36,38346,24,37254,5708,5708
"12299","article_0_1_1_0_1_282_2_2_2.xml.state","BirthRateScaler.t",0.362120844086017,11407,26998,10571,26691,0,0
"12300","article_0_1_1_0_1_282_2_2_2.xml.state","DeathRateScaler.t",0.158259976016926,11688,26661,10734,26473,6427,6427
"12301","article_0_1_1_0_1_283_1_1_1.xml.state","treeScaler.t",0.882800470011598,2842,35240,2817,34150,0,0
"12302","article_0_1_1_0_1_283_1_1_1.xml.state","treeRootScaler.t",0.848662574569367,3610,34954,3569,33887,1222,1222
"12303","article_0_1_1_0_1_283_1_1_1.xml.state","UniformOperator.t",NA,25029,360188,23928,350078,0,0
"12304","article_0_1_1_0_1_283_1_1_1.xml.state","SubtreeSlide.t",0.099863871351769,1465,190961,1445,185424,76547,76547
"12305","article_0_1_1_0_1_283_1_1_1.xml.state","narrow.t",NA,4535,187589,4286,182358,0,0
"12306","article_0_1_1_0_1_283_1_1_1.xml.state","wide.t",NA,24,38631,21,37534,19548,19548
"12307","article_0_1_1_0_1_283_1_1_1.xml.state","WilsonBalding.t",NA,21,38320,2,37273,4337,4337
"12308","article_0_1_1_0_1_283_1_1_1.xml.state","BirthRateScaler.t",0.411209698434196,11227,27081,10508,26736,0,0
"12309","article_0_1_1_0_1_283_1_1_1.xml.state","DeathRateScaler.t",0.158461261955187,11547,26737,10608,26519,4330,4330
"12310","article_0_1_1_0_1_283_1_1_2.xml.state","treeScaler.t",0.877852215508262,2707,35881,2685,34789,0,0
"12311","article_0_1_1_0_1_283_1_1_2.xml.state","treeRootScaler.t",0.847940571748098,3572,35249,3528,34139,1311,1311
"12312","article_0_1_1_0_1_283_1_1_2.xml.state","UniformOperator.t",NA,25408,359337,24380,349383,0,0
"12313","article_0_1_1_0_1_283_1_1_2.xml.state","SubtreeSlide.t",0.106609633334238,1418,191266,1395,185697,77608,77608
"12314","article_0_1_1_0_1_283_1_1_2.xml.state","narrow.t",NA,4587,187579,4294,182408,0,0
"12315","article_0_1_1_0_1_283_1_1_2.xml.state","wide.t",NA,30,38329,22,37286,19358,19358
"12316","article_0_1_1_0_1_283_1_1_2.xml.state","WilsonBalding.t",NA,17,38107,2,37052,4252,4252
"12317","article_0_1_1_0_1_283_1_1_2.xml.state","BirthRateScaler.t",0.386465058976616,10001,28291,9276,27982,0,0
"12318","article_0_1_1_0_1_283_1_1_2.xml.state","DeathRateScaler.t",0.208468507110669,14930,23292,14021,23094,1960,1960
"12319","article_0_1_1_0_1_283_1_2_1.xml.state","treeScaler.t",0.882994273905841,2784,35852,2761,34705,0,0
"12320","article_0_1_1_0_1_283_1_2_1.xml.state","treeRootScaler.t",0.841456364226553,3494,35066,3468,34002,2811,2811
