"","filename","operator","p","accept","reject","acceptFC","rejectFC","rejectIv","rejectOp"
"11107","article_0_1_0_0_1_259_1_1_2.xml.state","DeathRateScaler.t",0.168822074777285,11910,26913,11556,26125,399,399
"11108","article_0_1_0_0_1_259_1_2_1.xml.state","treeScaler.t",0.898892852526431,896,37669,825,36592,0,0
"11109","article_0_1_0_0_1_259_1_2_1.xml.state","treeRootScaler.t",0.792975803310995,982,37566,915,36518,11895,11895
"11110","article_0_1_0_0_1_259_1_2_1.xml.state","UniformOperator.t",NA,25630,359334,22267,351442,0,0
"11111","article_0_1_0_0_1_259_1_2_1.xml.state","SubtreeSlide.t",0.184098124610936,3206,189048,2601,184079,59691,59691
"11112","article_0_1_0_0_1_259_1_2_1.xml.state","narrow.t",NA,4911,186613,3237,182586,0,0
"11113","article_0_1_0_0_1_259_1_2_1.xml.state","wide.t",NA,69,38211,3,37113,19342,19342
"11114","article_0_1_0_0_1_259_1_2_1.xml.state","WilsonBalding.t",NA,170,38555,4,37569,1079,1079
"11115","article_0_1_0_0_1_259_1_2_1.xml.state","BirthRateScaler.t",0.630686524801561,9846,28638,9377,28056,0,0
"11116","article_0_1_0_0_1_259_1_2_1.xml.state","DeathRateScaler.t",0.169305263623614,12424,26233,11689,25855,86,86
"11117","article_0_1_0_0_1_259_1_2_2.xml.state","treeScaler.t",0.893995512482436,790,37402,737,36380,0,0
"11118","article_0_1_0_0_1_259_1_2_2.xml.state","treeRootScaler.t",0.812436700952249,1176,37512,1090,36514,11690,11690
"11119","article_0_1_0_0_1_259_1_2_2.xml.state","UniformOperator.t",NA,25339,359215,22163,351421,0,0
"11120","article_0_1_0_0_1_259_1_2_2.xml.state","SubtreeSlide.t",0.170795096454406,3289,189241,2789,184106,58179,58179
"11121","article_0_1_0_0_1_259_1_2_2.xml.state","narrow.t",NA,4910,187436,3347,183466,0,0
"11122","article_0_1_0_0_1_259_1_2_2.xml.state","wide.t",NA,56,38140,1,37077,18995,18995
"11123","article_0_1_0_0_1_259_1_2_2.xml.state","WilsonBalding.t",NA,134,38351,5,37386,1056,1056
"11124","article_0_1_0_0_1_259_1_2_2.xml.state","BirthRateScaler.t",0.642570699106567,10112,28380,9674,27747,0,0
"11125","article_0_1_0_0_1_259_1_2_2.xml.state","DeathRateScaler.t",0.18007896410089,13314,25204,12604,24777,109,109
"11126","article_0_1_0_0_1_259_2_1_1.xml.state","treeScaler.t",0.880763084175525,712,37664,653,36663,0,0
"11127","article_0_1_0_0_1_259_2_1_1.xml.state","treeRootScaler.t",0.861004938156642,1553,36835,1420,35843,9959,9959
"11128","article_0_1_0_0_1_259_2_1_1.xml.state","UniformOperator.t",NA,26171,358452,22904,350509,0,0
"11129","article_0_1_0_0_1_259_2_1_1.xml.state","SubtreeSlide.t",0.152502365538581,3703,188139,3118,183157,53422,53422
"11130","article_0_1_0_0_1_259_2_1_1.xml.state","narrow.t",NA,4302,188213,2807,184114,0,0
"11131","article_0_1_0_0_1_259_2_1_1.xml.state","wide.t",NA,64,38454,2,37353,19373,19373
"11132","article_0_1_0_0_1_259_2_1_1.xml.state","WilsonBalding.t",NA,133,38840,1,37853,1068,1068
"11133","article_0_1_0_0_1_259_2_1_1.xml.state","BirthRateScaler.t",0.619724717272253,9436,29035,8880,28447,0,0
"11134","article_0_1_0_0_1_259_2_1_1.xml.state","DeathRateScaler.t",0.182920072145847,12882,25413,12353,24837,157,157
"11135","article_0_1_0_0_1_259_2_1_2.xml.state","treeScaler.t",0.895286518504057,896,38031,826,36967,0,0
"11136","article_0_1_0_0_1_259_2_1_2.xml.state","treeRootScaler.t",0.863161878377254,1621,37089,1442,36136,9882,9882
"11137","article_0_1_0_0_1_259_2_1_2.xml.state","UniformOperator.t",NA,26846,358231,23226,350700,0,0
"11138","article_0_1_0_0_1_259_2_1_2.xml.state","SubtreeSlide.t",0.145970897301685,4384,186996,3342,182503,52011,52011
"11139","article_0_1_0_0_1_259_2_1_2.xml.state","narrow.t",NA,4674,187736,2737,184200,0,0
"11140","article_0_1_0_0_1_259_2_1_2.xml.state","wide.t",NA,89,38560,2,37509,19413,19413
"11141","article_0_1_0_0_1_259_2_1_2.xml.state","WilsonBalding.t",NA,180,38301,4,37417,1041,1041
"11142","article_0_1_0_0_1_259_2_1_2.xml.state","BirthRateScaler.t",0.614770290857762,9204,29148,8606,28606,0,0
"11143","article_0_1_0_0_1_259_2_1_2.xml.state","DeathRateScaler.t",0.228488112719648,15481,22534,15369,21586,469,469
"11144","article_0_1_0_0_1_259_2_2_1.xml.state","treeScaler.t",0.881549227930888,723,37535,665,36462,0,0
"11145","article_0_1_0_0_1_259_2_2_1.xml.state","treeRootScaler.t",0.822317067512315,1172,37320,1078,36305,11558,11558
"11146","article_0_1_0_0_1_259_2_2_1.xml.state","UniformOperator.t",NA,25769,359213,22394,351252,0,0
"11147","article_0_1_0_0_1_259_2_2_1.xml.state","SubtreeSlide.t",0.226721645582116,2589,189589,1912,184719,64912,64912
"11148","article_0_1_0_0_1_259_2_2_1.xml.state","narrow.t",NA,6054,186183,4256,182351,0,0
"11149","article_0_1_0_0_1_259_2_2_1.xml.state","wide.t",NA,59,38376,3,37321,19362,19362
"11150","article_0_1_0_0_1_259_2_2_1.xml.state","WilsonBalding.t",NA,153,38300,1,37315,1053,1053
"11151","article_0_1_0_0_1_259_2_2_1.xml.state","BirthRateScaler.t",0.611798523798763,9191,29317,8694,28677,0,0
"11152","article_0_1_0_0_1_259_2_2_1.xml.state","DeathRateScaler.t",0.162251768486957,11698,26760,11133,26249,147,147
"11153","article_0_1_0_0_1_259_2_2_2.xml.state","treeScaler.t",0.849389181280424,643,38344,576,37321,0,0
"11154","article_0_1_0_0_1_259_2_2_2.xml.state","treeRootScaler.t",0.871680963554972,1584,36817,1490,35753,9708,9708
"11155","article_0_1_0_0_1_259_2_2_2.xml.state","UniformOperator.t",NA,25625,359614,22341,351817,0,0
"11156","article_0_1_0_0_1_259_2_2_2.xml.state","SubtreeSlide.t",0.139056660463381,3904,188267,3375,183229,50707,50707
"11157","article_0_1_0_0_1_259_2_2_2.xml.state","narrow.t",NA,5487,186091,3877,182181,0,0
"11158","article_0_1_0_0_1_259_2_2_2.xml.state","wide.t",NA,79,38094,1,37053,19097,19097
"11159","article_0_1_0_0_1_259_2_2_2.xml.state","WilsonBalding.t",NA,132,38429,2,37511,1042,1042
"11160","article_0_1_0_0_1_259_2_2_2.xml.state","BirthRateScaler.t",0.645032300151536,10336,28038,9871,27410,0,0
"11161","article_0_1_0_0_1_259_2_2_2.xml.state","DeathRateScaler.t",0.179841093875273,12685,25832,12051,25374,110,110
"11162","article_0_1_1_0_0_260_1_1_1.xml.state","treeScaler.t",0.83096014100688,4437,34139,4387,33114,0,0
"11163","article_0_1_1_0_0_260_1_1_1.xml.state","treeRootScaler.t",0.765817299663095,4774,33325,4726,32259,5091,5091
"11164","article_0_1_1_0_0_260_1_1_1.xml.state","UniformOperator.t",NA,60458,324446,58602,315299,0,0
"11165","article_0_1_1_0_0_260_1_1_1.xml.state","SubtreeSlide.t",0.175038117208002,11064,181285,10970,175847,53738,53738
"11166","article_0_1_1_0_0_260_1_1_1.xml.state","narrow.t",NA,13340,178612,12809,173622,0,0
"11167","article_0_1_1_0_0_260_1_1_1.xml.state","wide.t",NA,102,38444,89,37253,19570,19570
"11168","article_0_1_1_0_0_260_1_1_1.xml.state","WilsonBalding.t",NA,33,38691,22,37521,5646,5646
"11169","article_0_1_1_0_0_260_1_1_1.xml.state","BirthRateScaler.t",0.344545429897679,11439,27023,10567,26730,0,0
"11170","article_0_1_1_0_0_260_1_1_1.xml.state","DeathRateScaler.t",0.170652681372125,12160,26229,11281,25993,8823,8823
"11171","article_0_1_1_0_0_260_1_1_2.xml.state","treeScaler.t",0.838710450574216,4584,33995,4538,32898,0,0
"11172","article_0_1_1_0_0_260_1_1_2.xml.state","treeRootScaler.t",0.726361135349386,4017,34522,3949,33497,6675,6675
"11173","article_0_1_1_0_0_260_1_1_2.xml.state","UniformOperator.t",NA,60608,324336,58757,315214,0,0
"11174","article_0_1_1_0_0_260_1_1_2.xml.state","SubtreeSlide.t",0.263580222399681,7411,184585,7318,179172,64931,64931
"11175","article_0_1_1_0_0_260_1_1_2.xml.state","narrow.t",NA,13325,178980,12929,173873,0,0
"11176","article_0_1_1_0_0_260_1_1_2.xml.state","wide.t",NA,99,38232,97,37167,19542,19542
"11177","article_0_1_1_0_0_260_1_1_2.xml.state","WilsonBalding.t",NA,40,38450,29,37354,5565,5565
"11178","article_0_1_1_0_0_260_1_1_2.xml.state","BirthRateScaler.t",0.33683818308521,10712,27757,9912,27451,0,0
"11179","article_0_1_1_0_0_260_1_1_2.xml.state","DeathRateScaler.t",0.185086876915639,13108,25240,12108,25088,7725,7725
"11180","article_0_1_1_0_0_260_1_2_1.xml.state","treeScaler.t",0.837591615676452,4726,33596,4683,32558,0,0
"11181","article_0_1_1_0_0_260_1_2_1.xml.state","treeRootScaler.t",0.756130899800943,4982,33735,4914,32667,4178,4178
"11182","article_0_1_1_0_0_260_1_2_1.xml.state","UniformOperator.t",NA,58363,325869,56609,316465,0,0
"11183","article_0_1_1_0_0_260_1_2_1.xml.state","SubtreeSlide.t",0.177846245543167,10879,181279,10800,175863,53767,53767
"11184","article_0_1_1_0_0_260_1_2_1.xml.state","narrow.t",NA,15237,177314,14725,172162,0,0
"11185","article_0_1_1_0_0_260_1_2_1.xml.state","wide.t",NA,106,38235,103,37102,19663,19663
"11186","article_0_1_1_0_0_260_1_2_1.xml.state","WilsonBalding.t",NA,36,38535,28,37444,5491,5491
"11187","article_0_1_1_0_0_260_1_2_1.xml.state","BirthRateScaler.t",0.349621072295449,11422,26825,10557,26544,0,0
"11188","article_0_1_1_0_0_260_1_2_1.xml.state","DeathRateScaler.t",0.14798973361766,10675,28187,9732,27987,11481,11481
"11189","article_0_1_1_0_0_260_1_2_2.xml.state","treeScaler.t",0.830277444488758,4381,33906,4348,32848,0,0
"11190","article_0_1_1_0_0_260_1_2_2.xml.state","treeRootScaler.t",0.77989792397402,5514,33169,5431,32085,3025,3025
"11191","article_0_1_1_0_0_260_1_2_2.xml.state","UniformOperator.t",NA,58456,326422,56712,317090,0,0
"11192","article_0_1_1_0_0_260_1_2_2.xml.state","SubtreeSlide.t",0.295353479559236,6641,185729,6564,180216,67468,67468
"11193","article_0_1_1_0_0_260_1_2_2.xml.state","narrow.t",NA,15658,176389,15094,171440,0,0
"11194","article_0_1_1_0_0_260_1_2_2.xml.state","wide.t",NA,87,38156,84,37040,19429,19429
"11195","article_0_1_1_0_0_260_1_2_2.xml.state","WilsonBalding.t",NA,42,38384,32,37362,5539,5539
"11196","article_0_1_1_0_0_260_1_2_2.xml.state","BirthRateScaler.t",0.354873203656214,11952,26738,11155,26442,0,0
"11197","article_0_1_1_0_0_260_1_2_2.xml.state","DeathRateScaler.t",0.181142007487535,12634,25743,11755,25563,8649,8649
"11198","article_0_1_1_0_0_260_2_1_1.xml.state","treeScaler.t",0.842134748174337,4680,33984,4638,32883,0,0
"11199","article_0_1_1_0_0_260_2_1_1.xml.state","treeRootScaler.t",0.732341453450362,4080,34263,4013,33240,5724,5724
"11200","article_0_1_1_0_0_260_2_1_1.xml.state","UniformOperator.t",NA,64106,320701,62158,311566,0,0
"11201","article_0_1_1_0_0_260_2_1_1.xml.state","SubtreeSlide.t",0.190994317309037,10263,181714,10171,176216,55452,55452
"11202","article_0_1_1_0_0_260_2_1_1.xml.state","narrow.t",NA,7626,184486,7326,179252,0,0
"11203","article_0_1_1_0_0_260_2_1_1.xml.state","wide.t",NA,51,38599,45,37438,19640,19640
"11204","article_0_1_1_0_0_260_2_1_1.xml.state","WilsonBalding.t",NA,24,38427,17,37359,5576,5576
"11205","article_0_1_1_0_0_260_2_1_1.xml.state","BirthRateScaler.t",0.338294604319586,10830,27659,10066,27349,0,0
"11206","article_0_1_1_0_0_260_2_1_1.xml.state","DeathRateScaler.t",0.167112280945218,11985,26523,11091,26314,8817,8817
"11207","article_0_1_1_0_0_260_2_1_2.xml.state","treeScaler.t",0.847932645024595,4746,33674,4708,32632,0,0
"11208","article_0_1_1_0_0_260_2_1_2.xml.state","treeRootScaler.t",0.764114026871815,4917,33630,4848,32533,4224,4224
"11209","article_0_1_1_0_0_260_2_1_2.xml.state","UniformOperator.t",NA,63821,321685,61822,312488,0,0
"11210","article_0_1_1_0_0_260_2_1_2.xml.state","SubtreeSlide.t",0.169939732376286,11367,180907,11291,175438,52113,52113
"11211","article_0_1_1_0_0_260_2_1_2.xml.state","narrow.t",NA,7486,184406,7211,179028,0,0
"11212","article_0_1_1_0_0_260_2_1_2.xml.state","wide.t",NA,45,38443,41,37325,19800,19800
"11213","article_0_1_1_0_0_260_2_1_2.xml.state","WilsonBalding.t",NA,21,38337,15,37212,5654,5654
"11214","article_0_1_1_0_0_260_2_1_2.xml.state","BirthRateScaler.t",0.373249478240708,12448,25830,11644,25507,0,0
"11215","article_0_1_1_0_0_260_2_1_2.xml.state","DeathRateScaler.t",0.172730150117689,12637,25601,11731,25423,7072,7072
"11216","article_0_1_1_0_0_260_2_2_1.xml.state","treeScaler.t",0.845445217405083,4535,33766,4496,32720,0,0
"11217","article_0_1_1_0_0_260_2_2_1.xml.state","treeRootScaler.t",0.722043757506502,4150,34210,4089,33127,3873,3873
"11218","article_0_1_1_0_0_260_2_2_1.xml.state","UniformOperator.t",NA,64897,319856,62957,310730,0,0
"11219","article_0_1_1_0_0_260_2_2_1.xml.state","SubtreeSlide.t",0.155857322904599,12713,179262,12616,173827,49141,49141
"11220","article_0_1_1_0_0_260_2_2_1.xml.state","narrow.t",NA,22723,169317,21976,164515,0,0
"11221","article_0_1_1_0_0_260_2_2_1.xml.state","wide.t",NA,152,38683,139,37527,19772,19772
"11222","article_0_1_1_0_0_260_2_2_1.xml.state","WilsonBalding.t",NA,105,38568,92,37507,5597,5597
"11223","article_0_1_1_0_0_260_2_2_1.xml.state","BirthRateScaler.t",0.336937677890841,10856,27619,10008,27322,0,0
"11224","article_0_1_1_0_0_260_2_2_1.xml.state","DeathRateScaler.t",0.167611227938484,12235,26354,11292,26203,8227,8227
"11225","article_0_1_1_0_0_260_2_2_2.xml.state","treeScaler.t",0.81153181872279,3686,34795,3638,33726,0,0
"11226","article_0_1_1_0_0_260_2_2_2.xml.state","treeRootScaler.t",0.714025629126356,4144,34024,4086,32990,4208,4208
"11227","article_0_1_1_0_0_260_2_2_2.xml.state","UniformOperator.t",NA,64617,320585,62647,311502,0,0
"11228","article_0_1_1_0_0_260_2_2_2.xml.state","SubtreeSlide.t",0.24744850621933,7887,184221,7778,178748,62416,62416
"11229","article_0_1_1_0_0_260_2_2_2.xml.state","narrow.t",NA,22776,169416,22054,164635,0,0
"11230","article_0_1_1_0_0_260_2_2_2.xml.state","wide.t",NA,164,38208,159,37065,19635,19635
"11231","article_0_1_1_0_0_260_2_2_2.xml.state","WilsonBalding.t",NA,119,38560,103,37500,5562,5562
"11232","article_0_1_1_0_0_260_2_2_2.xml.state","BirthRateScaler.t",0.34279307763694,11117,27299,10353,26989,0,0
"11233","article_0_1_1_0_0_260_2_2_2.xml.state","DeathRateScaler.t",0.154239564256272,11603,26780,10605,26643,8486,8486
"11234","article_0_1_1_0_0_261_1_1_1.xml.state","treeScaler.t",0.866724498009843,3434,35411,3401,34312,0,0
"11235","article_0_1_1_0_0_261_1_1_1.xml.state","treeRootScaler.t",0.782527429328852,3273,34960,3213,33864,13596,13596
"11236","article_0_1_1_0_0_261_1_1_1.xml.state","UniformOperator.t",NA,65216,320244,62952,311297,0,0
"11237","article_0_1_1_0_0_261_1_1_1.xml.state","SubtreeSlide.t",0.174721772709082,10714,180664,10535,175356,52254,52254
"11238","article_0_1_1_0_0_261_1_1_1.xml.state","narrow.t",NA,5955,185907,5503,180901,0,0
"11239","article_0_1_1_0_0_261_1_1_1.xml.state","wide.t",NA,31,38435,18,37299,19462,19462
"11240","article_0_1_1_0_0_261_1_1_1.xml.state","WilsonBalding.t",NA,44,38714,16,37645,2950,2950
"11241","article_0_1_1_0_0_261_1_1_1.xml.state","BirthRateScaler.t",0.458517990735213,10357,28194,9647,27794,0,0
"11242","article_0_1_1_0_0_261_1_1_1.xml.state","DeathRateScaler.t",0.169698608141141,12348,26100,11512,25820,2051,2051
"11243","article_0_1_1_0_0_261_1_1_2.xml.state","treeScaler.t",0.868201455283997,3538,34489,3501,33431,0,0
"11244","article_0_1_1_0_0_261_1_1_2.xml.state","treeRootScaler.t",0.807520827391294,3840,34637,3788,33509,13507,13507
"11245","article_0_1_1_0_0_261_1_1_2.xml.state","UniformOperator.t",NA,64863,320035,62608,311136,0,0
"11246","article_0_1_1_0_0_261_1_1_2.xml.state","SubtreeSlide.t",0.13675279528885,13512,179056,13372,173619,45003,45003
"11247","article_0_1_1_0_0_261_1_1_2.xml.state","narrow.t",NA,5880,186613,5375,181526,0,0
"11248","article_0_1_1_0_0_261_1_1_2.xml.state","wide.t",NA,26,38582,13,37491,19558,19558
"11249","article_0_1_1_0_0_261_1_1_2.xml.state","WilsonBalding.t",NA,42,38433,17,37316,2935,2935
"11250","article_0_1_1_0_0_261_1_1_2.xml.state","BirthRateScaler.t",0.46914646991865,10872,27508,10222,27095,0,0
"11251","article_0_1_1_0_0_261_1_1_2.xml.state","DeathRateScaler.t",0.185677218416625,13524,24551,12580,24409,1485,1485
"11252","article_0_1_1_0_0_261_1_2_1.xml.state","treeScaler.t",0.854107730132307,3116,35041,3062,33985,0,0
"11253","article_0_1_1_0_0_261_1_2_1.xml.state","treeRootScaler.t",0.786554307083734,3962,34560,3893,33497,11694,11694
"11254","article_0_1_1_0_0_261_1_2_1.xml.state","UniformOperator.t",NA,61897,322618,59619,313790,0,0
"11255","article_0_1_1_0_0_261_1_2_1.xml.state","SubtreeSlide.t",0.183202451941545,9862,181630,9683,176272,53809,53809
"11256","article_0_1_1_0_0_261_1_2_1.xml.state","narrow.t",NA,15476,177075,14733,172191,0,0
"11257","article_0_1_1_0_0_261_1_2_1.xml.state","wide.t",NA,48,38513,31,37393,19322,19322
"11258","article_0_1_1_0_0_261_1_2_1.xml.state","WilsonBalding.t",NA,52,38603,23,37540,2996,2996
"11259","article_0_1_1_0_0_261_1_2_1.xml.state","BirthRateScaler.t",0.460133645340953,10551,28054,9864,27609,0,0
"11260","article_0_1_1_0_0_261_1_2_1.xml.state","DeathRateScaler.t",0.16592927893069,12461,26482,11576,26277,2060,2060
"11261","article_0_1_1_0_0_261_1_2_2.xml.state","treeScaler.t",0.866051753355804,3355,34830,3313,33766,0,0
"11262","article_0_1_1_0_0_261_1_2_2.xml.state","treeRootScaler.t",0.796731018127095,4302,34105,4249,33053,11731,11731
"11263","article_0_1_1_0_0_261_1_2_2.xml.state","UniformOperator.t",NA,61145,323114,58989,314093,0,0
"11264","article_0_1_1_0_0_261_1_2_2.xml.state","SubtreeSlide.t",0.16777837974163,10601,181581,10464,176144,50809,50809
"11265","article_0_1_1_0_0_261_1_2_2.xml.state","narrow.t",NA,15400,177663,14611,172939,0,0
"11266","article_0_1_1_0_0_261_1_2_2.xml.state","wide.t",NA,38,38492,30,37353,19572,19572
"11267","article_0_1_1_0_0_261_1_2_2.xml.state","WilsonBalding.t",NA,35,38518,13,37443,2904,2904
"11268","article_0_1_1_0_0_261_1_2_2.xml.state","BirthRateScaler.t",0.46217218081486,10465,28037,9794,27617,0,0
"11269","article_0_1_1_0_0_261_1_2_2.xml.state","DeathRateScaler.t",0.15913264309225,11658,26662,10688,26506,2319,2319
"11270","article_0_1_1_0_0_261_2_1_1.xml.state","treeScaler.t",0.839759053324642,2761,35537,2725,34519,0,0
"11271","article_0_1_1_0_0_261_2_1_1.xml.state","treeRootScaler.t",0.696489448501896,2658,35598,2601,34572,11062,11062
"11272","article_0_1_1_0_0_261_2_1_1.xml.state","UniformOperator.t",NA,73759,310445,71233,301705,0,0
"11273","article_0_1_1_0_0_261_2_1_1.xml.state","SubtreeSlide.t",0.222843268937902,8403,184696,8243,179276,58798,58798
"11274","article_0_1_1_0_0_261_2_1_1.xml.state","narrow.t",NA,11469,180728,10770,175800,0,0
"11275","article_0_1_1_0_0_261_2_1_1.xml.state","wide.t",NA,65,38371,46,37284,19420,19420
"11276","article_0_1_1_0_0_261_2_1_1.xml.state","WilsonBalding.t",NA,59,38653,26,37551,2870,2870
"11277","article_0_1_1_0_0_261_2_1_1.xml.state","BirthRateScaler.t",0.460678390799396,10421,27887,9713,27444,0,0
"11278","article_0_1_1_0_0_261_2_1_1.xml.state","DeathRateScaler.t",0.179956488581627,12980,25511,12083,25275,1433,1433
"11279","article_0_1_1_0_0_261_2_1_2.xml.state","treeScaler.t",0.867563033693496,3452,35327,3401,34265,0,0
"11280","article_0_1_1_0_0_261_2_1_2.xml.state","treeRootScaler.t",0.769336139185956,3829,34889,3782,33814,10351,10351
"11281","article_0_1_1_0_0_261_2_1_2.xml.state","UniformOperator.t",NA,74319,310862,71723,302289,0,0
"11282","article_0_1_1_0_0_261_2_1_2.xml.state","SubtreeSlide.t",0.158351797991557,11828,180405,11673,175067,47346,47346
"11283","article_0_1_1_0_0_261_2_1_2.xml.state","narrow.t",NA,11272,180690,10653,175844,0,0
"11284","article_0_1_1_0_0_261_2_1_2.xml.state","wide.t",NA,53,37987,39,36911,19157,19157
"11285","article_0_1_1_0_0_261_2_1_2.xml.state","WilsonBalding.t",NA,58,38392,28,37377,2808,2808
"11286","article_0_1_1_0_0_261_2_1_2.xml.state","BirthRateScaler.t",0.472292234452745,11095,27405,10417,26948,0,0
"11287","article_0_1_1_0_0_261_2_1_2.xml.state","DeathRateScaler.t",0.167185560263982,12242,25896,11289,25712,1704,1704
"11288","article_0_1_1_0_0_261_2_2_1.xml.state","treeScaler.t",0.869455773731511,3470,35055,3428,33993,0,0
"11289","article_0_1_1_0_0_261_2_2_1.xml.state","treeRootScaler.t",0.798684151000244,4236,34460,4163,33403,12753,12753
"11290","article_0_1_1_0_0_261_2_2_1.xml.state","UniformOperator.t",NA,66365,318834,64122,310029,0,0
"11291","article_0_1_1_0_0_261_2_2_1.xml.state","SubtreeSlide.t",0.150100977580189,12526,178845,12364,173498,45811,45811
"11292","article_0_1_1_0_0_261_2_2_1.xml.state","narrow.t",NA,10253,182355,9729,177390,0,0
"11293","article_0_1_1_0_0_261_2_2_1.xml.state","wide.t",NA,33,38175,17,37148,19298,19298
"11294","article_0_1_1_0_0_261_2_2_1.xml.state","WilsonBalding.t",NA,45,38413,12,37335,2861,2861
"11295","article_0_1_1_0_0_261_2_2_1.xml.state","BirthRateScaler.t",0.484266628882433,11324,27168,10614,26740,0,0
"11296","article_0_1_1_0_0_261_2_2_1.xml.state","DeathRateScaler.t",0.170967838585434,12625,25819,11757,25566,1452,1452
"11297","article_0_1_1_0_0_261_2_2_2.xml.state","treeScaler.t",0.863726079973293,3396,35305,3354,34234,0,0
"11298","article_0_1_1_0_0_261_2_2_2.xml.state","treeRootScaler.t",0.720438018192315,2711,35756,2661,34656,13050,13050
"11299","article_0_1_1_0_0_261_2_2_2.xml.state","UniformOperator.t",NA,66801,318003,64536,309412,0,0
"11300","article_0_1_1_0_0_261_2_2_2.xml.state","SubtreeSlide.t",0.143042214989183,12825,179485,12660,174148,44486,44486
"11301","article_0_1_1_0_0_261_2_2_2.xml.state","narrow.t",NA,9976,182011,9390,177124,0,0
"11302","article_0_1_1_0_0_261_2_2_2.xml.state","wide.t",NA,38,38309,25,37262,19232,19232
"11303","article_0_1_1_0_0_261_2_2_2.xml.state","WilsonBalding.t",NA,40,38529,10,37480,2955,2955
"11304","article_0_1_1_0_0_261_2_2_2.xml.state","BirthRateScaler.t",0.468727649898551,10709,27535,10010,27082,0,0
"11305","article_0_1_1_0_0_261_2_2_2.xml.state","DeathRateScaler.t",0.177270106199585,12738,25834,11844,25644,1603,1603
"11306","article_0_1_1_0_0_262_1_1_1.xml.state","treeScaler.t",0.852660870425679,4262,34106,4229,33007,0,0
"11307","article_0_1_1_0_0_262_1_1_1.xml.state","treeRootScaler.t",0.75390329068108,2750,35571,2706,34513,14357,14357
"11308","article_0_1_1_0_0_262_1_1_1.xml.state","UniformOperator.t",NA,59157,325062,57231,315579,0,0
"11309","article_0_1_1_0_0_262_1_1_1.xml.state","SubtreeSlide.t",0.2131581494724,10331,182025,10227,176611,54165,54165
"11310","article_0_1_1_0_0_262_1_1_1.xml.state","narrow.t",NA,19169,173707,18502,168730,0,0
"11311","article_0_1_1_0_0_262_1_1_1.xml.state","wide.t",NA,83,38499,73,37409,19833,19833
"11312","article_0_1_1_0_0_262_1_1_1.xml.state","WilsonBalding.t",NA,81,38399,68,37262,5028,5028
"11313","article_0_1_1_0_0_262_1_1_1.xml.state","BirthRateScaler.t",0.365219401812239,10658,27252,9877,26938,0,0
"11314","article_0_1_1_0_0_262_1_1_1.xml.state","DeathRateScaler.t",0.156963118962766,11667,27222,10756,26978,6630,6630
"11315","article_0_1_1_0_0_262_1_1_2.xml.state","treeScaler.t",0.849718929935403,4132,34176,4078,33078,0,0
"11316","article_0_1_1_0_0_262_1_1_2.xml.state","treeRootScaler.t",0.807779011101557,3790,34860,3752,33750,14457,14457
"11317","article_0_1_1_0_0_262_1_1_2.xml.state","UniformOperator.t",NA,59614,325328,57771,316105,0,0
"11318","article_0_1_1_0_0_262_1_1_2.xml.state","SubtreeSlide.t",0.144114619332572,15465,176314,15339,170947,41201,41201
"11319","article_0_1_1_0_0_262_1_1_2.xml.state","narrow.t",NA,18618,173473,18030,168610,0,0
"11320","article_0_1_1_0_0_262_1_1_2.xml.state","wide.t",NA,88,38549,78,37443,19669,19669
"11321","article_0_1_1_0_0_262_1_1_2.xml.state","WilsonBalding.t",NA,80,38656,67,37548,5109,5109
"11322","article_0_1_1_0_0_262_1_1_2.xml.state","BirthRateScaler.t",0.360935198501727,10442,27970,9662,27653,0,0
"11323","article_0_1_1_0_0_262_1_1_2.xml.state","DeathRateScaler.t",0.190364196343482,13461,24985,12530,24805,4776,4776
"11324","article_0_1_1_0_0_262_1_2_1.xml.state","treeScaler.t",0.84063653184855,3860,34935,3821,33840,0,0
"11325","article_0_1_1_0_0_262_1_2_1.xml.state","treeRootScaler.t",0.779230188290179,3200,35383,3160,34282,14553,14553
"11326","article_0_1_1_0_0_262_1_2_1.xml.state","UniformOperator.t",NA,57748,327631,55945,318304,0,0
"11327","article_0_1_1_0_0_262_1_2_1.xml.state","SubtreeSlide.t",0.149422342156591,14693,177482,14577,172120,42533,42533
"11328","article_0_1_1_0_0_262_1_2_1.xml.state","narrow.t",NA,22759,169096,22020,164402,0,0
"11329","article_0_1_1_0_0_262_1_2_1.xml.state","wide.t",NA,114,37986,107,36954,19405,19405
"11330","article_0_1_1_0_0_262_1_2_1.xml.state","WilsonBalding.t",NA,89,38253,74,37145,4980,4980
"11331","article_0_1_1_0_0_262_1_2_1.xml.state","BirthRateScaler.t",0.381220533489296,11268,27031,10496,26685,0,0
"11332","article_0_1_1_0_0_262_1_2_1.xml.state","DeathRateScaler.t",0.182079556391832,13109,25364,12177,25167,4922,4922
"11333","article_0_1_1_0_0_262_1_2_2.xml.state","treeScaler.t",0.854009370016857,4334,34169,4296,33061,0,0
"11334","article_0_1_1_0_0_262_1_2_2.xml.state","treeRootScaler.t",0.780623876218603,3347,35196,3295,34103,14610,14610
"11335","article_0_1_1_0_0_262_1_2_2.xml.state","UniformOperator.t",NA,58195,326943,56281,317697,0,0
"11336","article_0_1_1_0_0_262_1_2_2.xml.state","SubtreeSlide.t",0.145686455709906,14952,177048,14832,171615,42016,42016
"11337","article_0_1_1_0_0_262_1_2_2.xml.state","narrow.t",NA,22531,169763,21809,164973,0,0
