"","filename","sti","ai","pi","posterior","likelihood","prior","treeLikelihood","TreeHeight","BirthDeath","birthRate2","relativeDeathRate2"
"1531","article_0_1_1_0_1_291.RDa",1,2,1,993.222369451391,993.347447790818,787.260186434269,993.347447790818,970.678196166703,787.260186431851,670.818382962049,603.987132419709
"1532","article_0_1_1_0_1_291.RDa",1,2,2,918.744409060698,918.737070304107,973.006637878579,918.737070304107,858.034385204971,973.00663787604,862.110377332298,899.850625851041
"1533","article_0_1_1_0_1_291.RDa",2,1,1,981.245534365008,981.347971420588,868.377919562748,981.347971420588,988.520023232142,868.377919559198,659.396906740644,726.816118390587
"1534","article_0_1_1_0_1_291.RDa",2,1,2,995.846207539284,995.881479816988,895.287640984084,995.881479816988,975.643903597392,895.287640997423,658.081535185558,738.365890286171
"1535","article_0_1_1_0_1_291.RDa",2,2,1,997.070424773068,997.128714735164,713.265340292673,997.128714735164,1000.57183978833,713.265340295947,746.586191510806,764.683320125398
"1536","article_0_1_1_0_1_291.RDa",2,2,2,978.552840313474,978.744949972377,653.41290999975,978.744949972377,982.432966486828,653.412910008472,636.673502445566,681.330248474639
"1537","article_0_1_1_0_1_292.RDa",1,1,1,319.285402040014,319.331198926494,249.747574010085,319.331198926494,864.512829759786,249.747574011233,639.256040178242,524.185558206421
"1538","article_0_1_1_0_1_292.RDa",1,1,2,286.809477808171,286.819381171444,272.37124588418,286.819381171444,683.548237090484,272.371245884126,781.040778747378,669.814208438333
"1539","article_0_1_1_0_1_292.RDa",1,2,1,328.262630848944,328.292232562338,286.630614272829,328.292232562338,787.853150997827,286.630614271919,659.324833066868,591.186536728641
"1540","article_0_1_1_0_1_292.RDa",1,2,2,339.220703235906,339.278694589063,264.379999050361,339.278694589063,764.803811631906,264.379999048547,333.948793628953,273.416244168337
"1541","article_0_1_1_0_1_292.RDa",2,1,1,324.358792365424,324.394661371619,279.459015236899,324.394661371619,592.423405418932,279.459015235901,843.157682427977,733.595497479113
"1542","article_0_1_1_0_1_292.RDa",2,1,2,369.094376878206,369.143871924822,256.979013016273,369.143871924822,861.353569037885,256.97901301812,629.556546063094,558.592426517971
"1543","article_0_1_1_0_1_292.RDa",2,2,1,269.964874093654,269.976571114583,258.192071409973,269.976571114583,825.816087492365,258.192071406886,660.228215149607,673.537009922511
"1544","article_0_1_1_0_1_292.RDa",2,2,2,309.454094172865,309.472228580742,274.403366424957,309.472228580742,689.018491457105,274.403366425953,677.568342855691,589.278289126192
"1545","article_0_1_1_0_1_293.RDa",1,1,1,355.950999243517,355.960436331962,350.67687526849,355.960436331962,778.020328030658,350.676875268697,738.290925807881,605.17240544587
"1546","article_0_1_1_0_1_293.RDa",1,1,2,305.823337816188,305.833990067752,299.236236128583,305.833990067752,811.394276718243,299.236236130385,753.773725833173,762.934062024901
"1547","article_0_1_1_0_1_293.RDa",1,2,1,277.78591894831,277.812616740902,218.514114946137,277.812616740902,565.001078620448,218.51411494793,906.661403357233,592.423634339276
"1548","article_0_1_1_0_1_293.RDa",1,2,2,348.499673809203,348.529119302111,348.626440234747,348.529119302111,530.024976768628,348.626440234718,851.195300043421,718.327694492662
"1549","article_0_1_1_0_1_293.RDa",2,1,1,330.173474531658,330.208079436056,285.546250647441,330.208079436056,279.596435435048,285.546250644738,861.505506851048,740.697979378377
"1550","article_0_1_1_0_1_293.RDa",2,1,2,322.882581872662,322.919932152518,278.878984011976,322.919932152518,645.74866948323,278.878984011464,674.755859198516,686.958320455249
"1551","article_0_1_1_0_1_293.RDa",2,2,1,NA,NA,NA,NA,NA,NA,NA,NA
"1552","article_0_1_1_0_1_293.RDa",2,2,2,NA,NA,NA,NA,NA,NA,NA,NA
"1553","article_0_1_1_0_1_294.RDa",1,1,1,986.335826105931,987.590437746706,781.981870830057,987.590437746706,993.521228354376,781.981870830858,821.208840778914,710.042301635801
"1554","article_0_1_1_0_1_294.RDa",1,1,2,990.728257828622,990.826326202791,800.989948104804,990.826326202791,1001,800.989948103178,686.119360621239,646.890283536766
"1555","article_0_1_1_0_1_294.RDa",1,2,1,998.238867010603,998.149218005829,1001,998.149218005829,1001,1001,827.403152936731,721.376718115708
"1556","article_0_1_1_0_1_294.RDa",1,2,2,997.026409277378,996.986930508923,1001,996.986930508923,999.184481151069,1001,792.766416533046,772.289540707766
"1557","article_0_1_1_0_1_294.RDa",2,1,1,999.389167170113,999.5416464432,812.999258404515,999.5416464432,1001,812.999258401311,643.586822035775,586.288381076502
"1558","article_0_1_1_0_1_294.RDa",2,1,2,996.661962991971,996.804386173766,803.52302009383,996.804386173766,1001,803.523020093779,704.962439884636,756.014779120073
"1559","article_0_1_1_0_1_294.RDa",2,2,1,998.05712199996,998.080459472306,955.532767035671,998.080459472306,960.839512037157,955.532767037403,760.28758444439,692.284155907058
"1560","article_0_1_1_0_1_294.RDa",2,2,2,NA,NA,NA,NA,NA,NA,NA,NA
"1561","article_0_1_1_0_1_295.RDa",1,1,1,857.841192894381,857.933260914814,621.320018894328,857.933260914814,892.640974217812,621.320018888959,667.221561815562,422.013648531967
"1562","article_0_1_1_0_1_295.RDa",1,1,2,773.168931415537,773.268969693188,623.893049213793,773.268969693188,931.674112930731,623.893049219992,596.162213629845,611.706357193786
"1563","article_0_1_1_0_1_295.RDa",1,2,1,820.301111067538,820.455300434855,627.318336909244,820.455300434855,962.072944093607,627.318336906786,669.160145146628,651.281583190206
"1564","article_0_1_1_0_1_295.RDa",1,2,2,902.729765642944,902.920377580976,706.832781397744,902.920377580976,885.725124678818,706.83278139606,428.752364039494,591.927522723442
"1565","article_0_1_1_0_1_295.RDa",2,1,1,934.549206902125,934.657317665222,649.822108137416,934.657317665222,949.051391204167,649.822108142249,536.284484418549,453.853943463157
"1566","article_0_1_1_0_1_295.RDa",2,1,2,918.831939560358,918.840457626971,894.691760956618,918.840457626971,903.040816510531,894.691760954887,801.196705158441,748.777769222562
"1567","article_0_1_1_0_1_295.RDa",2,2,1,767.133952231458,767.067326104656,780.231713236203,767.067326104656,1001,780.231713238354,762.852069569542,683.423270504027
"1568","article_0_1_1_0_1_295.RDa",2,2,2,NA,NA,NA,NA,NA,NA,NA,NA
"1569","article_0_1_1_0_1_296.RDa",1,1,1,606.093630171975,606.173344580843,558.610882558572,606.173344580843,938.02751505061,558.610882555839,582.788960527044,412.145994750769
"1570","article_0_1_1_0_1_296.RDa",1,1,2,732.878287297123,732.862680502504,714.83214843071,732.862680502504,978.377933571054,714.832148425461,698.109269199388,661.476522995915
"1571","article_0_1_1_0_1_296.RDa",1,2,1,757.087225336436,757.154752791937,555.211646337228,757.154752791937,947.576363199873,555.211646337808,1001,739.15757321989
"1572","article_0_1_1_0_1_296.RDa",1,2,2,640.130185188568,640.202617982408,580.793247680191,640.202617982408,909.191770152535,580.793247678821,826.703340870262,792.359078088475
"1573","article_0_1_1_0_1_296.RDa",2,1,1,773.972919261318,774.061922202012,624.718011343154,774.061922202012,921.346169547361,624.718011348776,745.914264024011,609.236300134094
"1574","article_0_1_1_0_1_296.RDa",2,1,2,831.145089723657,831.360131992937,580.235484502469,831.360131992937,961.344425409886,580.235484504638,742.427951243862,687.031529035066
"1575","article_0_1_1_0_1_296.RDa",2,2,1,769.047471267479,769.106399112747,697.721132406405,769.106399112747,964.678860007006,697.721132401245,757.686472317825,535.409543119551
"1576","article_0_1_1_0_1_296.RDa",2,2,2,671.402629699238,671.591579022351,419.448169777702,671.591579022351,931.02060120835,419.448169777851,701.889282314705,661.276202635263
"1577","article_0_1_1_0_1_297.RDa",1,1,1,271.825761638196,271.857187729863,230.982709319602,271.857187729863,621.245424782965,230.982709319559,881.27419432739,730.578128326031
"1578","article_0_1_1_0_1_297.RDa",1,1,2,273.849363737035,273.871033656453,231.994309552046,273.871033656453,304.088026989195,231.994309551737,636.023801320859,616.51570191704
"1579","article_0_1_1_0_1_297.RDa",1,2,1,255.194771031021,255.228706356507,214.015686946585,255.228706356507,546.522098391156,214.01568694703,655.163994149549,767.609037144859
"1580","article_0_1_1_0_1_297.RDa",1,2,2,280.062959228603,280.078558987703,243.969881663467,280.078558987703,677.828819856064,243.969881662832,632.147914746353,673.262716992037
"1581","article_0_1_1_0_1_297.RDa",2,1,1,279.03097207642,279.077459091971,217.210727497731,279.077459091971,419.073585991109,217.210727497543,564.762925186083,551.995897491593
"1582","article_0_1_1_0_1_297.RDa",2,1,2,341.337333964923,341.378005708906,283.669724203845,341.378005708906,640.392794550939,283.66972420438,806.461211166593,710.797776041595
"1583","article_0_1_1_0_1_297.RDa",2,2,1,350.57177064392,350.613302528702,301.661258904589,350.613302528702,722.759883407013,301.661258902839,783.207334305031,663.269385658858
"1584","article_0_1_1_0_1_297.RDa",2,2,2,321.280056925557,321.303349937508,295.053171176618,321.303349937508,513.920996697987,295.053171177709,705.487357380607,701.710796977658
"1585","article_0_1_1_0_1_298.RDa",1,1,1,367.465691669388,367.480994381843,360.965448773648,367.480994381843,649.847417028682,360.965448773082,748.659922938309,665.313635849093
"1586","article_0_1_1_0_1_298.RDa",1,1,2,357.477519569766,357.514859078673,320.580591296499,357.514859078673,540.986589191888,320.580591299195,801.252642577108,709.383839872249
"1587","article_0_1_1_0_1_298.RDa",1,2,1,343.857327190623,343.884857356172,346.974467774211,343.884857356172,858.304369587374,346.97446777507,803.155272123496,756.253136678161
"1588","article_0_1_1_0_1_298.RDa",1,2,2,451.173162616562,451.186512441641,412.018427090769,451.186512441641,741.145533165623,412.018427095264,779.719083405748,743.525973405157
"1589","article_0_1_1_0_1_298.RDa",2,1,1,346.410701168744,346.441726648653,285.820778250417,346.441726648653,813.823687400877,285.820778250476,651.255907150603,522.22722516007
"1590","article_0_1_1_0_1_298.RDa",2,1,2,418.967495519765,418.982539923157,370.555361111355,418.982539923157,692.33485113938,370.555361117804,669.140335447865,653.143938081629
"1591","article_0_1_1_0_1_298.RDa",2,2,1,309.828477231059,309.817674622006,346.965759235389,309.817674622006,769.708834899484,346.965759237622,1001,767.710549330951
"1592","article_0_1_1_0_1_298.RDa",2,2,2,372.417303453475,372.445651032519,334.362032045772,372.445651032519,726.033704571652,334.362032039554,739.59286244724,665.327471179469
"1593","article_0_1_1_0_1_299.RDa",1,1,1,296.822548242402,296.85785723106,270.879864972888,296.85785723106,541.370676840598,270.879864973587,694.110361472095,758.527641675702
"1594","article_0_1_1_0_1_299.RDa",1,1,2,342.700081760101,342.710511739626,288.251467963401,342.710511739626,626.513139247125,288.251467961751,810.819755297313,709.729621001928
"1595","article_0_1_1_0_1_299.RDa",1,2,1,276.516016161455,276.551335337903,215.008945688646,276.551335337903,479.073023151781,215.008945688648,642.95456267656,664.764746255048
"1596","article_0_1_1_0_1_299.RDa",1,2,2,306.200236966511,306.209870826898,293.024869724738,306.209870826898,812.060911387269,293.024869725061,637.382299105562,676.805266518931
"1597","article_0_1_1_0_1_299.RDa",2,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"1598","article_0_1_1_0_1_299.RDa",2,1,2,NA,NA,NA,NA,NA,NA,NA,NA
"1599","article_0_1_1_0_1_299.RDa",2,2,1,NA,NA,NA,NA,NA,NA,NA,NA
"1600","article_0_1_1_0_1_299.RDa",2,2,2,NA,NA,NA,NA,NA,NA,NA,NA
"1601","article_0_1_2_0_0_300.RDa",1,1,1,998.400574478067,999.860062858458,801.871954559966,999.860062858458,963.157643921776,801.87195455853,670.246762754019,627.218518564902
"1602","article_0_1_2_0_0_300.RDa",1,1,2,998.564880640748,998.69372679592,911.091611613164,998.69372679592,981.769081435897,911.091611612116,919.249806128844,847.40312226002
"1603","article_0_1_2_0_0_300.RDa",1,2,1,999.145235145415,1001,794.46778467127,1001,970.01055741304,794.467784673893,902.227113603745,894.670475283667
"1604","article_0_1_2_0_0_300.RDa",1,2,2,995.117033465799,996.519243167053,862.239243226283,996.519243167053,995.041927021314,862.239243226385,842.626519436605,735.91864452393
"1605","article_0_1_2_0_0_300.RDa",2,1,1,997.913035228551,998.261008585509,911.655386229819,998.261008585509,984.400869771813,911.655386228894,726.918809906383,748.089289119087
"1606","article_0_1_2_0_0_300.RDa",2,1,2,991.948331851112,992.600476221249,682.883060769078,992.600476221249,985.80464187442,682.883060767879,534.233263972671,520.877597806231
"1607","article_0_1_2_0_0_300.RDa",2,2,1,998.07022692099,998.583346908042,876.052966691618,998.583346908042,1001,876.052966691239,852.39922683293,776.341111071698
"1608","article_0_1_2_0_0_300.RDa",2,2,2,998.576607163069,1001,729.21389608719,1001,993.572198206767,729.213896086158,815.922870799935,636.315541674758
"1609","article_0_1_2_0_0_301.RDa",1,1,1,997.736755133642,998.778975117557,959.446244265724,998.778975117557,1001,959.446244265234,942.53268280322,664.985751559046
"1610","article_0_1_2_0_0_301.RDa",1,1,2,1001,1001,726.974014812359,1001,966.657097259011,726.974014812516,1001,963.017983883657
"1611","article_0_1_2_0_0_301.RDa",1,2,1,1001,1001,899.573966037535,1001,1001,899.573966037882,822.038260252763,797.823454269919
"1612","article_0_1_2_0_0_301.RDa",1,2,2,995.098817273832,998.224242514832,1001,998.224242514832,976.394781833787,1001,612.725159122514,668.485095217637
"1613","article_0_1_2_0_0_301.RDa",2,1,1,995.3415168093,997.652036127996,767.634729672273,997.652036127996,994.635961484871,767.634729671905,662.564537138427,460.246375559678
"1614","article_0_1_2_0_0_301.RDa",2,1,2,1001,1001,950.005018477066,1001,982.776240650164,950.005018477448,798.234332087112,892.333899680701
"1615","article_0_1_2_0_0_301.RDa",2,2,1,996.385250632481,996.581732613783,952.194217201926,996.581732613783,1001,952.194217201972,760.335953425208,511.983127718827
"1616","article_0_1_2_0_0_301.RDa",2,2,2,998.477367475432,998.808546792692,1001,998.808546792692,708.455521552458,1001,1001,550.394733007525
"1617","article_0_1_2_0_0_302.RDa",1,1,1,990.077159810667,991.642309986357,826.372751702642,991.642309986357,952.107442874538,826.37275170362,888.218794408216,716.262933468358
"1618","article_0_1_2_0_0_302.RDa",1,1,2,1001,1001,1001,1001,900.492513841526,1001,714.453198212564,635.121959176702
"1619","article_0_1_2_0_0_302.RDa",1,2,1,999.658548836472,999.954998988243,964.595882361356,999.954998988243,1001,964.595882360657,840.138789632792,787.435774768658
"1620","article_0_1_2_0_0_302.RDa",1,2,2,1001,1001,1001,1001,988.713719875379,1001,717.678362509147,722.447825892013
"1621","article_0_1_2_0_0_302.RDa",2,1,1,1001,1001,953.016850624433,1001,1001,953.016850625734,488.251370953059,443.616407296479
"1622","article_0_1_2_0_0_302.RDa",2,1,2,1000.18301626668,1000.49437597437,1001,1000.49437597437,997.518398833106,1001,825.964612025965,742.419734024435
"1623","article_0_1_2_0_0_302.RDa",2,2,1,993.245277113518,993.746870591376,946.098632751403,993.746870591376,1001,946.098632748206,549.223774619855,522.889277800717
"1624","article_0_1_2_0_0_302.RDa",2,2,2,999.496134216389,1000.06335747734,810.250268876328,1000.06335747734,936.208250781904,810.25026887713,756.176317201331,677.104164347295
"1625","article_0_1_2_0_0_303.RDa",1,1,1,985.974193745849,987.011951804731,708.394971933509,987.011951804731,998.620672718508,708.39497192271,737.676588394742,700.346230276006
"1626","article_0_1_2_0_0_303.RDa",1,1,2,1000.57217498006,1001,877.658568827349,1001,1001,877.658568825418,994.159995690791,656.887519191887
"1627","article_0_1_2_0_0_303.RDa",1,2,1,987.2473551742,994.607531657932,759.866027229216,994.607531657932,898.164388461252,759.8660272427,662.338128155022,619.74123275702
"1628","article_0_1_2_0_0_303.RDa",1,2,2,995.317114820084,995.425523865267,873.111719052644,995.425523865267,879.372576792114,873.111719045709,568.486255231137,509.460066657428
"1629","article_0_1_2_0_0_303.RDa",2,1,1,1001,1001,995.290245275591,1001,983.791673042919,995.290245272225,643.406492687,645.595934915083
"1630","article_0_1_2_0_0_303.RDa",2,1,2,NA,NA,NA,NA,NA,NA,NA,NA
"1631","article_0_1_2_0_0_303.RDa",2,2,1,NA,NA,NA,NA,NA,NA,NA,NA
"1632","article_0_1_2_0_0_303.RDa",2,2,2,NA,NA,NA,NA,NA,NA,NA,NA
"1633","article_0_1_2_0_0_304.RDa",1,1,1,716.256737712262,717.378008392298,626.811794448771,717.378008392298,739.418491028294,626.8117944489,857.474341135223,706.811552484721
"1634","article_0_1_2_0_0_304.RDa",1,1,2,656.803091123714,657.17268430656,628.844785922318,657.17268430656,783.717459989687,628.844785921444,822.051369857155,698.905662604776
"1635","article_0_1_2_0_0_304.RDa",1,2,1,645.954660725095,647.941180133401,458.100472326725,647.941180133401,813.588132468685,458.100472327909,575.664270275985,481.457446468654
"1636","article_0_1_2_0_0_304.RDa",1,2,2,723.344335604789,723.503815713555,778.192628608953,723.503815713555,889.995808105819,778.192628612794,780.768869105509,634.032895351101
"1637","article_0_1_2_0_0_304.RDa",2,1,1,840.699009922038,841.449852573466,776.721176541457,841.449852573466,977.382237241239,776.721176540948,677.909656220728,615.483274389017
"1638","article_0_1_2_0_0_304.RDa",2,1,2,753.195428825729,755.28962215123,522.024596867923,755.28962215123,784.053876163873,522.024596867039,666.640730800515,539.258501536677
"1639","article_0_1_2_0_0_304.RDa",2,2,1,711.447638347683,712.626184033957,578.563240893747,712.626184033957,969.984294519962,578.563240891816,544.767374863205,591.325782433659
"1640","article_0_1_2_0_0_304.RDa",2,2,2,704.723630372248,705.609010072085,549.968670045666,705.609010072085,783.511698806055,549.96867005162,785.767624741873,321.730556327479
"1641","article_0_1_2_0_0_305.RDa",1,1,1,997.70630712363,999.025294061869,819.197269744521,999.025294061869,996.726619206877,819.197269740645,658.409701941525,688.825226234149
"1642","article_0_1_2_0_0_305.RDa",1,1,2,993.31084133743,994.600140289469,862.525117376438,994.600140289469,1001,862.525117377353,853.293145069878,741.492126809115
"1643","article_0_1_2_0_0_305.RDa",1,2,1,981.619600609936,981.663973563595,1001,981.663973563595,1001,1001,826.042159204168,805.617091847672
"1644","article_0_1_2_0_0_305.RDa",1,2,2,1001,1001,841.47671282105,1001,1001,841.476712819935,699.682007654422,805.019111204086
"1645","article_0_1_2_0_0_305.RDa",2,1,1,999.042270441357,999.904496680346,860.415563578614,999.904496680346,989.497140010321,860.415563579633,903.43194815892,776.450612333773
"1646","article_0_1_2_0_0_305.RDa",2,1,2,1001,1001,896.649904207472,1001,875.793603575308,896.649904206848,668.495819437777,588.240901934672
"1647","article_0_1_2_0_0_305.RDa",2,2,1,NA,NA,NA,NA,NA,NA,NA,NA
"1648","article_0_1_2_0_0_305.RDa",2,2,2,NA,NA,NA,NA,NA,NA,NA,NA
"1649","article_0_1_2_0_0_306.RDa",1,1,1,999.979589621345,1001,887.97484135916,1001,973.089139671613,887.974841359357,935.46744066876,729.166882009004
"1650","article_0_1_2_0_0_306.RDa",1,1,2,996.409137668193,997.91148990394,853.502621866608,997.91148990394,988.758992226131,853.502621866766,832.552617216681,786.213082193082
"1651","article_0_1_2_0_0_306.RDa",1,2,1,1001,1001,795.482463377813,1001,1001,795.482463378403,878.187251233229,512.653520991551
"1652","article_0_1_2_0_0_306.RDa",1,2,2,1001,1001,1001,1001,1001,1001,584.13296944456,694.389945444988
"1653","article_0_1_2_0_0_306.RDa",2,1,1,983.616125732775,986.214029146101,700.011435595318,986.214029146101,1001,700.011435596806,890.10476799481,743.489001028411
"1654","article_0_1_2_0_0_306.RDa",2,1,2,997.048278798303,997.150761074073,885.839319776455,997.150761074073,972.610570656335,885.839319775685,860.683583756996,805.403458196672
"1655","article_0_1_2_0_0_306.RDa",2,2,1,NA,NA,NA,NA,NA,NA,NA,NA
"1656","article_0_1_2_0_0_306.RDa",2,2,2,NA,NA,NA,NA,NA,NA,NA,NA
"1657","article_0_1_2_0_0_307.RDa",1,1,1,997.662348759765,998.972377231356,774.171819642355,998.972377231356,792.52311595685,774.171819637885,811.016225389061,687.395783655984
"1658","article_0_1_2_0_0_307.RDa",1,1,2,1001,1001,993.742782869246,1001,1001,993.742782870455,801.311896036921,696.37252518727
"1659","article_0_1_2_0_0_307.RDa",1,2,1,994.86780202322,997.999690889078,850.384237418928,997.999690889078,996.868442201437,850.384237418918,589.74438576803,699.324631524933
"1660","article_0_1_2_0_0_307.RDa",1,2,2,992.976549513443,994.125449158857,602.71331887331,994.125449158857,997.483221766692,602.713318872325,843.839701929568,801.825430042384
"1661","article_0_1_2_0_0_307.RDa",2,1,1,995.600218486965,996.514107622854,1001,996.514107622854,1001,1001,817.957105691161,745.662372981082
"1662","article_0_1_2_0_0_307.RDa",2,1,2,1001,1001,1001,1001,1001,1001,877.760339464695,794.245280662813
"1663","article_0_1_2_0_0_307.RDa",2,2,1,1001,1001,876.640791929381,1001,992.323963561277,876.64079192816,837.175339097715,698.567960156988
"1664","article_0_1_2_0_0_307.RDa",2,2,2,NA,NA,NA,NA,NA,NA,NA,NA
"1665","article_0_1_2_0_0_308.RDa",1,1,1,999.911666658656,999.887902588447,1001,999.887902588447,923.186933857734,1001,841.919855079842,857.775151422467
"1666","article_0_1_2_0_0_308.RDa",1,1,2,996.221021592587,999.147109499743,826.2262325259,999.147109499743,1001,826.226232525803,528.873305105949,468.008720924184
"1667","article_0_1_2_0_0_308.RDa",1,2,1,1000.76728615008,1000.15130383648,1001,1000.15130383648,1001,1001,986.979260499355,725.805959283484
"1668","article_0_1_2_0_0_308.RDa",1,2,2,1001,1001,872.013537400083,1001,1001,872.013537401095,748.345082155756,679.752393632296
"1669","article_0_1_2_0_0_308.RDa",2,1,1,993.230380945026,994.115737077088,1001,994.115737077088,1001,1001,860.009865083046,663.454830006854
"1670","article_0_1_2_0_0_308.RDa",2,1,2,997.593893817864,998.40850211241,817.165285497969,998.40850211241,976.769593677724,817.165285498063,774.72102179459,679.544213340604
"1671","article_0_1_2_0_0_308.RDa",2,2,1,999.953297333534,999.875577722526,967.062760100796,999.875577722526,1001,967.062760100127,863.008496012573,763.308933009274
"1672","article_0_1_2_0_0_308.RDa",2,2,2,999.950912604545,1000.14811307815,865.456157347842,1000.14811307815,996.211188503469,865.456157348537,919.24746642171,762.132837827916
"1673","article_0_1_2_0_0_309.RDa",1,1,1,293.849277299623,294.056886331018,286.080954392318,294.056886331018,422.222195118568,286.080954391513,613.708812891198,664.678847591631
"1674","article_0_1_2_0_0_309.RDa",1,1,2,276.755152813977,276.668928685237,295.568105788518,276.668928685237,729.968508809429,295.568105789045,628.06271124884,507.467800294766
"1675","article_0_1_2_0_0_309.RDa",1,2,1,356.591732661703,356.66833401537,331.348312527804,356.66833401537,751.618793283543,331.348312523779,794.924073247741,758.610426904692
"1676","article_0_1_2_0_0_309.RDa",1,2,2,332.980076833517,333.22869391006,328.69114866992,333.22869391006,643.003095000795,328.691148670177,821.846131765811,447.010169920765
"1677","article_0_1_2_0_0_309.RDa",2,1,1,320.515750397943,320.767688317487,321.193644756488,320.767688317487,498.982317946053,321.193644754427,797.511413643066,782.564249684521
"1678","article_0_1_2_0_0_309.RDa",2,1,2,317.922485776857,318.132288277029,321.971866938547,318.132288277029,723.65185506441,321.971866940961,670.82493319377,637.171032638646
"1679","article_0_1_2_0_0_309.RDa",2,2,1,NA,NA,NA,NA,NA,NA,NA,NA
"1680","article_0_1_2_0_0_309.RDa",2,2,2,NA,NA,NA,NA,NA,NA,NA,NA
"1681","article_0_1_2_0_0_310.RDa",1,1,1,585.748622622391,586.157630367102,693.562952828337,586.157630367102,873.022733226199,693.562952827925,695.149953221167,643.469383784474
"1682","article_0_1_2_0_0_310.RDa",1,1,2,576.957781679208,577.154997842158,521.678046031938,577.154997842158,840.361668058606,521.678046041775,847.346576369136,581.0877686442
"1683","article_0_1_2_0_0_310.RDa",1,2,1,541.675812606017,542.739410264828,521.131335096672,542.739410264828,797.237313946159,521.131335093794,804.849132232237,650.52688756335
"1684","article_0_1_2_0_0_310.RDa",1,2,2,646.971993799656,646.926484706596,761.160469379866,646.926484706596,838.395731812204,761.160469376879,685.041145442914,667.074514899635
"1685","article_0_1_2_0_0_310.RDa",2,1,1,567.254793058945,568.877066790455,495.895121781108,568.877066790455,823.95143768101,495.89512177372,798.437200498437,737.218150168642
"1686","article_0_1_2_0_0_310.RDa",2,1,2,683.668562043603,683.968868876048,683.060114736668,683.968868876048,1001,683.060114730844,838.77800739768,662.460751860293
"1687","article_0_1_2_0_0_310.RDa",2,2,1,626.035723285323,625.917750990556,715.15209473488,625.917750990556,845.885506527614,715.152094730861,786.352145222352,761.11701716875
"1688","article_0_1_2_0_0_310.RDa",2,2,2,435.419038306113,435.679126842186,477.599749406049,435.679126842186,800.180476545469,477.599749405096,842.904464393387,685.048373627743
"1689","article_0_1_2_0_0_311.RDa",1,1,1,997.531678205066,999.641564193252,825.444178173036,999.641564193252,1001,825.44417817267,896.059457401527,770.676501925958
"1690","article_0_1_2_0_0_311.RDa",1,1,2,995.755378818443,998.00586144051,906.784160245696,998.00586144051,932.038719594649,906.784160245793,960.247124398975,886.210145034615
"1691","article_0_1_2_0_0_311.RDa",1,2,1,1001,1001,861.548880312262,1001,948.643841438672,861.54888031254,841.869160875517,752.476508356414
"1692","article_0_1_2_0_0_311.RDa",1,2,2,1001,1001,1001,1001,1001,1001,663.870470958049,700.437623592494
"1693","article_0_1_2_0_0_311.RDa",2,1,1,997.770600428407,996.824260297682,1001,996.824260297682,1001,1001,919.678953519356,781.847396997583
"1694","article_0_1_2_0_0_311.RDa",2,1,2,999.334077788131,1001,900.273858650285,1001,991.520662264893,900.273858650092,773.349974347385,778.718050473961
"1695","article_0_1_2_0_0_311.RDa",2,2,1,NA,NA,NA,NA,NA,NA,NA,NA
"1696","article_0_1_2_0_0_311.RDa",2,2,2,NA,NA,NA,NA,NA,NA,NA,NA
"1697","article_0_1_2_0_0_312.RDa",1,1,1,1000.00728473285,1000.69688221836,985.876714558547,1000.69688221836,1001,985.876714560755,668.351405366932,649.098861373245
"1698","article_0_1_2_0_0_312.RDa",1,1,2,1001,1001,767.955446051038,1001,969.730670587187,767.955446051022,859.130193345772,755.534420899956
"1699","article_0_1_2_0_0_312.RDa",1,2,1,1000.65352019278,1000.59643435443,1001,1000.59643435443,1001,1001,789.116252281376,679.977192192212
"1700","article_0_1_2_0_0_312.RDa",1,2,2,1000.79574695769,1000.68937407747,898.669787532061,1000.68937407747,961.972876952874,898.669787532228,751.249177292,683.563485485616
"1701","article_0_1_2_0_0_312.RDa",2,1,1,998.231375014795,1000.66250473712,852.682919987408,1000.66250473712,994.228607289498,852.682919994875,980.927834158812,650.565659991769
"1702","article_0_1_2_0_0_312.RDa",2,1,2,NA,NA,NA,NA,NA,NA,NA,NA
"1703","article_0_1_2_0_0_312.RDa",2,2,1,NA,NA,NA,NA,NA,NA,NA,NA
"1704","article_0_1_2_0_0_312.RDa",2,2,2,NA,NA,NA,NA,NA,NA,NA,NA
"1705","article_0_1_2_0_0_313.RDa",1,1,1,996.498756824878,995.897983462528,1001,995.897983462528,983.645395496976,1001,681.239399045863,576.487219759483
"1706","article_0_1_2_0_0_313.RDa",1,1,2,998.105742664363,998.723961205709,956.271625753097,998.723961205709,946.104769543842,956.271625747459,751.903009248446,761.091737975501
"1707","article_0_1_2_0_0_313.RDa",1,2,1,997.736040466813,999.607493354047,776.983880903516,999.607493354047,992.760357956058,776.983880898825,553.446038727332,596.005426935345
"1708","article_0_1_2_0_0_313.RDa",1,2,2,999.992259845847,1000.64375928675,1001,1000.64375928675,1001,1001,536.527861653749,485.565743761763
"1709","article_0_1_2_0_0_313.RDa",2,1,1,997.334632411714,1000.15839628993,777.581061553475,1000.15839628993,1001,777.581061558335,537.70995439692,528.202719813538
"1710","article_0_1_2_0_0_313.RDa",2,1,2,NA,NA,NA,NA,NA,NA,NA,NA
"1711","article_0_1_2_0_0_313.RDa",2,2,1,NA,NA,NA,NA,NA,NA,NA,NA
"1712","article_0_1_2_0_0_313.RDa",2,2,2,NA,NA,NA,NA,NA,NA,NA,NA
