"","filename","sti","ai","pi","min_ess"
"1616","article_0_1_2_0_0_301.RDa",2,2,2,550.394733007525
"1617","article_0_1_2_0_0_302.RDa",1,1,1,716.262933468358
"1618","article_0_1_2_0_0_302.RDa",1,1,2,635.121959176702
"1619","article_0_1_2_0_0_302.RDa",1,2,1,787.435774768658
"1620","article_0_1_2_0_0_302.RDa",1,2,2,717.678362509147
"1621","article_0_1_2_0_0_302.RDa",2,1,1,443.616407296479
"1622","article_0_1_2_0_0_302.RDa",2,1,2,742.419734024435
"1623","article_0_1_2_0_0_302.RDa",2,2,1,522.889277800717
"1624","article_0_1_2_0_0_302.RDa",2,2,2,677.104164347295
"1625","article_0_1_2_0_0_303.RDa",1,1,1,700.346230276006
"1626","article_0_1_2_0_0_303.RDa",1,1,2,656.887519191887
"1627","article_0_1_2_0_0_303.RDa",1,2,1,619.74123275702
"1628","article_0_1_2_0_0_303.RDa",1,2,2,509.460066657428
"1629","article_0_1_2_0_0_303.RDa",2,1,1,643.406492687
"1630","article_0_1_2_0_0_303.RDa",2,1,2,NA
"1631","article_0_1_2_0_0_303.RDa",2,2,1,NA
"1632","article_0_1_2_0_0_303.RDa",2,2,2,NA
"1633","article_0_1_2_0_0_304.RDa",1,1,1,626.811794448771
"1634","article_0_1_2_0_0_304.RDa",1,1,2,628.844785921444
"1635","article_0_1_2_0_0_304.RDa",1,2,1,458.100472326725
"1636","article_0_1_2_0_0_304.RDa",1,2,2,634.032895351101
"1637","article_0_1_2_0_0_304.RDa",2,1,1,615.483274389017
"1638","article_0_1_2_0_0_304.RDa",2,1,2,522.024596867039
"1639","article_0_1_2_0_0_304.RDa",2,2,1,544.767374863205
"1640","article_0_1_2_0_0_304.RDa",2,2,2,321.730556327479
"1641","article_0_1_2_0_0_305.RDa",1,1,1,658.409701941525
"1642","article_0_1_2_0_0_305.RDa",1,1,2,741.492126809115
"1643","article_0_1_2_0_0_305.RDa",1,2,1,805.617091847672
"1644","article_0_1_2_0_0_305.RDa",1,2,2,699.682007654422
"1645","article_0_1_2_0_0_305.RDa",2,1,1,776.450612333773
"1646","article_0_1_2_0_0_305.RDa",2,1,2,588.240901934672
"1647","article_0_1_2_0_0_305.RDa",2,2,1,NA
"1648","article_0_1_2_0_0_305.RDa",2,2,2,NA
"1649","article_0_1_2_0_0_306.RDa",1,1,1,729.166882009004
"1650","article_0_1_2_0_0_306.RDa",1,1,2,786.213082193082
"1651","article_0_1_2_0_0_306.RDa",1,2,1,512.653520991551
"1652","article_0_1_2_0_0_306.RDa",1,2,2,584.13296944456
"1653","article_0_1_2_0_0_306.RDa",2,1,1,700.011435595318
"1654","article_0_1_2_0_0_306.RDa",2,1,2,805.403458196672
"1655","article_0_1_2_0_0_306.RDa",2,2,1,NA
"1656","article_0_1_2_0_0_306.RDa",2,2,2,NA
"1657","article_0_1_2_0_0_307.RDa",1,1,1,687.395783655984
"1658","article_0_1_2_0_0_307.RDa",1,1,2,696.37252518727
"1659","article_0_1_2_0_0_307.RDa",1,2,1,589.74438576803
"1660","article_0_1_2_0_0_307.RDa",1,2,2,602.713318872325
"1661","article_0_1_2_0_0_307.RDa",2,1,1,745.662372981082
"1662","article_0_1_2_0_0_307.RDa",2,1,2,794.245280662813
"1663","article_0_1_2_0_0_307.RDa",2,2,1,698.567960156988
"1664","article_0_1_2_0_0_307.RDa",2,2,2,NA
"1665","article_0_1_2_0_0_308.RDa",1,1,1,841.919855079842
"1666","article_0_1_2_0_0_308.RDa",1,1,2,468.008720924184
"1667","article_0_1_2_0_0_308.RDa",1,2,1,725.805959283484
"1668","article_0_1_2_0_0_308.RDa",1,2,2,679.752393632296
"1669","article_0_1_2_0_0_308.RDa",2,1,1,663.454830006854
"1670","article_0_1_2_0_0_308.RDa",2,1,2,679.544213340604
"1671","article_0_1_2_0_0_308.RDa",2,2,1,763.308933009274
"1672","article_0_1_2_0_0_308.RDa",2,2,2,762.132837827916
"1673","article_0_1_2_0_0_309.RDa",1,1,1,286.080954391513
"1674","article_0_1_2_0_0_309.RDa",1,1,2,276.668928685237
"1675","article_0_1_2_0_0_309.RDa",1,2,1,331.348312523779
"1676","article_0_1_2_0_0_309.RDa",1,2,2,328.69114866992
"1677","article_0_1_2_0_0_309.RDa",2,1,1,320.515750397943
"1678","article_0_1_2_0_0_309.RDa",2,1,2,317.922485776857
"1679","article_0_1_2_0_0_309.RDa",2,2,1,NA
"1680","article_0_1_2_0_0_309.RDa",2,2,2,NA
"1681","article_0_1_2_0_0_310.RDa",1,1,1,585.748622622391
"1682","article_0_1_2_0_0_310.RDa",1,1,2,521.678046031938
"1683","article_0_1_2_0_0_310.RDa",1,2,1,521.131335093794
"1684","article_0_1_2_0_0_310.RDa",1,2,2,646.926484706596
"1685","article_0_1_2_0_0_310.RDa",2,1,1,495.895121773719
"1686","article_0_1_2_0_0_310.RDa",2,1,2,662.460751860293
"1687","article_0_1_2_0_0_310.RDa",2,2,1,625.917750990556
"1688","article_0_1_2_0_0_310.RDa",2,2,2,435.419038306113
"1689","article_0_1_2_0_0_311.RDa",1,1,1,770.676501925958
"1690","article_0_1_2_0_0_311.RDa",1,1,2,886.210145034615
"1691","article_0_1_2_0_0_311.RDa",1,2,1,752.476508356414
"1692","article_0_1_2_0_0_311.RDa",1,2,2,663.870470958049
"1693","article_0_1_2_0_0_311.RDa",2,1,1,781.847396997583
"1694","article_0_1_2_0_0_311.RDa",2,1,2,773.349974347385
"1695","article_0_1_2_0_0_311.RDa",2,2,1,NA
"1696","article_0_1_2_0_0_311.RDa",2,2,2,NA
"1697","article_0_1_2_0_0_312.RDa",1,1,1,649.098861373245
"1698","article_0_1_2_0_0_312.RDa",1,1,2,755.534420899956
"1699","article_0_1_2_0_0_312.RDa",1,2,1,679.977192192212
"1700","article_0_1_2_0_0_312.RDa",1,2,2,683.563485485616
"1701","article_0_1_2_0_0_312.RDa",2,1,1,650.565659991769
"1702","article_0_1_2_0_0_312.RDa",2,1,2,NA
"1703","article_0_1_2_0_0_312.RDa",2,2,1,NA
"1704","article_0_1_2_0_0_312.RDa",2,2,2,NA
"1705","article_0_1_2_0_0_313.RDa",1,1,1,576.487219759483
"1706","article_0_1_2_0_0_313.RDa",1,1,2,751.903009248446
"1707","article_0_1_2_0_0_313.RDa",1,2,1,553.446038727332
"1708","article_0_1_2_0_0_313.RDa",1,2,2,485.565743761763
"1709","article_0_1_2_0_0_313.RDa",2,1,1,528.202719813538
"1710","article_0_1_2_0_0_313.RDa",2,1,2,NA
"1711","article_0_1_2_0_0_313.RDa",2,2,1,NA
"1712","article_0_1_2_0_0_313.RDa",2,2,2,NA
"1713","article_0_1_2_0_0_314.RDa",1,1,1,844.630969679312
"1714","article_0_1_2_0_0_314.RDa",1,1,2,817.335730881141
"1715","article_0_1_2_0_0_314.RDa",1,2,1,819.257362368519
"1716","article_0_1_2_0_0_314.RDa",1,2,2,NA
"1717","article_0_1_2_0_0_314.RDa",2,1,1,NA
"1718","article_0_1_2_0_0_314.RDa",2,1,2,NA
"1719","article_0_1_2_0_0_314.RDa",2,2,1,NA
"1720","article_0_1_2_0_0_314.RDa",2,2,2,NA
"1721","article_0_1_2_0_0_315.RDa",1,1,1,752.680649043878
"1722","article_0_1_2_0_0_315.RDa",1,1,2,644.585186159108
"1723","article_0_1_2_0_0_315.RDa",1,2,1,704.819520692641
"1724","article_0_1_2_0_0_315.RDa",1,2,2,688.592135605986
"1725","article_0_1_2_0_0_315.RDa",2,1,1,NA
"1726","article_0_1_2_0_0_315.RDa",2,1,2,NA
"1727","article_0_1_2_0_0_315.RDa",2,2,1,NA
"1728","article_0_1_2_0_0_315.RDa",2,2,2,NA
"1729","article_0_1_2_0_0_316.RDa",1,1,1,622.987284892231
"1730","article_0_1_2_0_0_316.RDa",1,1,2,637.07383692705
"1731","article_0_1_2_0_0_316.RDa",1,2,1,565.849547482363
"1732","article_0_1_2_0_0_316.RDa",1,2,2,739.272617894004
"1733","article_0_1_2_0_0_316.RDa",2,1,1,835.109232630096
"1734","article_0_1_2_0_0_316.RDa",2,1,2,616.717524781443
"1735","article_0_1_2_0_0_316.RDa",2,2,1,781.429775919291
"1736","article_0_1_2_0_0_316.RDa",2,2,2,656.057522294989
"1737","article_0_1_2_0_0_317.RDa",1,1,1,820.888018811457
"1738","article_0_1_2_0_0_317.RDa",1,1,2,727.532628610795
"1739","article_0_1_2_0_0_317.RDa",1,2,1,680.738487554327
"1740","article_0_1_2_0_0_317.RDa",1,2,2,NA
"1741","article_0_1_2_0_0_317.RDa",2,1,1,NA
"1742","article_0_1_2_0_0_317.RDa",2,1,2,NA
"1743","article_0_1_2_0_0_317.RDa",2,2,1,NA
"1744","article_0_1_2_0_0_317.RDa",2,2,2,NA
"1745","article_0_1_2_0_0_318.RDa",1,1,1,560.925086363662
"1746","article_0_1_2_0_0_318.RDa",1,1,2,520.864454778076
"1747","article_0_1_2_0_0_318.RDa",1,2,1,609.646256235477
"1748","article_0_1_2_0_0_318.RDa",1,2,2,621.790139544459
"1749","article_0_1_2_0_0_318.RDa",2,1,1,680.33146150601
"1750","article_0_1_2_0_0_318.RDa",2,1,2,NA
"1751","article_0_1_2_0_0_318.RDa",2,2,1,NA
"1752","article_0_1_2_0_0_318.RDa",2,2,2,NA
"1753","article_0_1_2_0_0_319.RDa",1,1,1,647.229466330514
"1754","article_0_1_2_0_0_319.RDa",1,1,2,760.635491563458
"1755","article_0_1_2_0_0_319.RDa",1,2,1,628.832723035221
"1756","article_0_1_2_0_0_319.RDa",1,2,2,625.579039072454
"1757","article_0_1_2_0_0_319.RDa",2,1,1,709.228159875772
"1758","article_0_1_2_0_0_319.RDa",2,1,2,865.340552671853
"1759","article_0_1_2_0_0_319.RDa",2,2,1,NA
"1760","article_0_1_2_0_0_319.RDa",2,2,2,NA
"1761","article_0_1_2_0_1_320.RDa",1,1,1,517.730432744429
"1762","article_0_1_2_0_1_320.RDa",1,1,2,793.796712820928
"1763","article_0_1_2_0_1_320.RDa",1,2,1,819.894313906881
"1764","article_0_1_2_0_1_320.RDa",1,2,2,709.621870358785
"1765","article_0_1_2_0_1_320.RDa",2,1,1,615.024648629188
"1766","article_0_1_2_0_1_320.RDa",2,1,2,771.302426255774
"1767","article_0_1_2_0_1_320.RDa",2,2,1,NA
"1768","article_0_1_2_0_1_320.RDa",2,2,2,NA
"1769","article_0_1_2_0_1_321.RDa",1,1,1,723.677121130174
"1770","article_0_1_2_0_1_321.RDa",1,1,2,755.204933153221
"1771","article_0_1_2_0_1_321.RDa",1,2,1,702.706788740953
"1772","article_0_1_2_0_1_321.RDa",1,2,2,664.565558210949
"1773","article_0_1_2_0_1_321.RDa",2,1,1,697.084277747937
"1774","article_0_1_2_0_1_321.RDa",2,1,2,500.654500168619
"1775","article_0_1_2_0_1_321.RDa",2,2,1,721.705091210255
"1776","article_0_1_2_0_1_321.RDa",2,2,2,669.21755189926
"1777","article_0_1_2_0_1_322.RDa",1,1,1,684.556196544502
"1778","article_0_1_2_0_1_322.RDa",1,1,2,821.233035244084
"1779","article_0_1_2_0_1_322.RDa",1,2,1,723.319923945129
"1780","article_0_1_2_0_1_322.RDa",1,2,2,601.363653574325
"1781","article_0_1_2_0_1_322.RDa",2,1,1,NA
"1782","article_0_1_2_0_1_322.RDa",2,1,2,NA
"1783","article_0_1_2_0_1_322.RDa",2,2,1,NA
"1784","article_0_1_2_0_1_322.RDa",2,2,2,NA
"1785","article_0_1_2_0_1_323.RDa",1,1,1,849.050104508827
"1786","article_0_1_2_0_1_323.RDa",1,1,2,628.33288523796
"1787","article_0_1_2_0_1_323.RDa",1,2,1,787.085107948386
"1788","article_0_1_2_0_1_323.RDa",1,2,2,579.00718333798
"1789","article_0_1_2_0_1_323.RDa",2,1,1,585.646391938228
"1790","article_0_1_2_0_1_323.RDa",2,1,2,737.222803264278
"1791","article_0_1_2_0_1_323.RDa",2,2,1,807.098869279387
"1792","article_0_1_2_0_1_323.RDa",2,2,2,836.232584810611
"1793","article_0_1_2_0_1_324.RDa",1,1,1,569.683977787095
"1794","article_0_1_2_0_1_324.RDa",1,1,2,620.334791289749
"1795","article_0_1_2_0_1_324.RDa",1,2,1,276.081791020934
"1796","article_0_1_2_0_1_324.RDa",1,2,2,797.365977567318
"1797","article_0_1_2_0_1_324.RDa",2,1,1,816.224224385166
"1798","article_0_1_2_0_1_324.RDa",2,1,2,NA
"1799","article_0_1_2_0_1_324.RDa",2,2,1,NA
"1800","article_0_1_2_0_1_324.RDa",2,2,2,NA
"1801","article_0_1_2_0_1_325.RDa",1,1,1,787.272436798458
"1802","article_0_1_2_0_1_325.RDa",1,1,2,812.74190951978
"1803","article_0_1_2_0_1_325.RDa",1,2,1,630.47827448841
"1804","article_0_1_2_0_1_325.RDa",1,2,2,741.195738513185
"1805","article_0_1_2_0_1_325.RDa",2,1,1,615.841685158598
"1806","article_0_1_2_0_1_325.RDa",2,1,2,NA
"1807","article_0_1_2_0_1_325.RDa",2,2,1,NA
"1808","article_0_1_2_0_1_325.RDa",2,2,2,NA
"1809","article_0_1_2_0_1_326.RDa",1,1,1,632.168560338013
"1810","article_0_1_2_0_1_326.RDa",1,1,2,684.537426328019
"1811","article_0_1_2_0_1_326.RDa",1,2,1,700.501599595414
"1812","article_0_1_2_0_1_326.RDa",1,2,2,547.49934857144
"1813","article_0_1_2_0_1_326.RDa",2,1,1,NA
"1814","article_0_1_2_0_1_326.RDa",2,1,2,NA
"1815","article_0_1_2_0_1_326.RDa",2,2,1,NA
"1816","article_0_1_2_0_1_326.RDa",2,2,2,NA
"1817","article_0_1_2_0_1_327.RDa",1,1,1,606.556257655567
"1818","article_0_1_2_0_1_327.RDa",1,1,2,673.519797387351
"1819","article_0_1_2_0_1_327.RDa",1,2,1,605.225137250432
"1820","article_0_1_2_0_1_327.RDa",1,2,2,559.110595525653
"1821","article_0_1_2_0_1_327.RDa",2,1,1,NA
"1822","article_0_1_2_0_1_327.RDa",2,1,2,NA
"1823","article_0_1_2_0_1_327.RDa",2,2,1,NA
"1824","article_0_1_2_0_1_327.RDa",2,2,2,NA
"1825","article_0_1_2_0_1_328.RDa",1,1,1,635.211307645017
"1826","article_0_1_2_0_1_328.RDa",1,1,2,928.564151367475
"1827","article_0_1_2_0_1_328.RDa",1,2,1,755.214897789861
"1828","article_0_1_2_0_1_328.RDa",1,2,2,855.632182276811
"1829","article_0_1_2_0_1_328.RDa",2,1,1,NA
"1830","article_0_1_2_0_1_328.RDa",2,1,2,NA
"1831","article_0_1_2_0_1_328.RDa",2,2,1,NA
"1832","article_0_1_2_0_1_328.RDa",2,2,2,NA
"1833","article_0_1_2_0_1_329.RDa",1,1,1,436.107801605668
"1834","article_0_1_2_0_1_329.RDa",1,1,2,335.822389305023
"1835","article_0_1_2_0_1_329.RDa",1,2,1,560.729402205681
"1836","article_0_1_2_0_1_329.RDa",1,2,2,508.287045822219
"1837","article_0_1_2_0_1_329.RDa",2,1,1,NA
"1838","article_0_1_2_0_1_329.RDa",2,1,2,NA
"1839","article_0_1_2_0_1_329.RDa",2,2,1,NA
"1840","article_0_1_2_0_1_329.RDa",2,2,2,NA
"1841","article_0_1_2_0_1_330.RDa",1,1,1,673.04124587925
"1842","article_0_1_2_0_1_330.RDa",1,1,2,637.126516124049
"1843","article_0_1_2_0_1_330.RDa",1,2,1,754.174333009941
"1844","article_0_1_2_0_1_330.RDa",1,2,2,688.572902263677
"1845","article_0_1_2_0_1_330.RDa",2,1,1,498.477123049251
"1846","article_0_1_2_0_1_330.RDa",2,1,2,441.617228165565
"1847","article_0_1_2_0_1_330.RDa",2,2,1,688.501239240835
"1848","article_0_1_2_0_1_330.RDa",2,2,2,410.472800448296
"1849","article_0_1_2_0_1_331.RDa",1,1,1,699.385530674761
"1850","article_0_1_2_0_1_331.RDa",1,1,2,682.811620419555
"1851","article_0_1_2_0_1_331.RDa",1,2,1,370.580774160749
"1852","article_0_1_2_0_1_331.RDa",1,2,2,757.732324195116
"1853","article_0_1_2_0_1_331.RDa",2,1,1,783.274037743445
"1854","article_0_1_2_0_1_331.RDa",2,1,2,NA
"1855","article_0_1_2_0_1_331.RDa",2,2,1,NA
"1856","article_0_1_2_0_1_331.RDa",2,2,2,NA
"1857","article_0_1_2_0_1_332.RDa",1,1,1,685.068848714956
"1858","article_0_1_2_0_1_332.RDa",1,1,2,782.366424462154
"1859","article_0_1_2_0_1_332.RDa",1,2,1,868.288324991729
"1860","article_0_1_2_0_1_332.RDa",1,2,2,611.667730937935
"1861","article_0_1_2_0_1_332.RDa",2,1,1,482.463906181289
"1862","article_0_1_2_0_1_332.RDa",2,1,2,563.390956548855
"1863","article_0_1_2_0_1_332.RDa",2,2,1,702.369761245186
"1864","article_0_1_2_0_1_332.RDa",2,2,2,696.691907062052
"1865","article_0_1_2_0_1_333.RDa",1,1,1,501.114589310505
"1866","article_0_1_2_0_1_333.RDa",1,1,2,622.96443278552
"1867","article_0_1_2_0_1_333.RDa",1,2,1,661.741507918302
"1868","article_0_1_2_0_1_333.RDa",1,2,2,627.769862795227
"1869","article_0_1_2_0_1_333.RDa",2,1,1,NA
"1870","article_0_1_2_0_1_333.RDa",2,1,2,NA
"1871","article_0_1_2_0_1_333.RDa",2,2,1,NA
"1872","article_0_1_2_0_1_333.RDa",2,2,2,NA
"1873","article_0_1_2_0_1_334.RDa",1,1,1,617.930741400531
"1874","article_0_1_2_0_1_334.RDa",1,1,2,768.622833259107
"1875","article_0_1_2_0_1_334.RDa",1,2,1,715.45918595696
"1876","article_0_1_2_0_1_334.RDa",1,2,2,817.148144570248
"1877","article_0_1_2_0_1_334.RDa",2,1,1,651.349853701089
"1878","article_0_1_2_0_1_334.RDa",2,1,2,NA
"1879","article_0_1_2_0_1_334.RDa",2,2,1,NA
"1880","article_0_1_2_0_1_334.RDa",2,2,2,NA
"1881","article_0_1_2_0_1_335.RDa",1,1,1,548.799956262484
"1882","article_0_1_2_0_1_335.RDa",1,1,2,570.590173132387
"1883","article_0_1_2_0_1_335.RDa",1,2,1,446.821181694976
"1884","article_0_1_2_0_1_335.RDa",1,2,2,563.08486226208
"1885","article_0_1_2_0_1_335.RDa",2,1,1,583.42590380965
"1886","article_0_1_2_0_1_335.RDa",2,1,2,678.833691349839
"1887","article_0_1_2_0_1_335.RDa",2,2,1,506.678387447415
"1888","article_0_1_2_0_1_335.RDa",2,2,2,499.041150709314
"1889","article_0_1_2_0_1_336.RDa",1,1,1,827.234282077347
"1890","article_0_1_2_0_1_336.RDa",1,1,2,801.998483944892
"1891","article_0_1_2_0_1_336.RDa",1,2,1,755.502040271583
"1892","article_0_1_2_0_1_336.RDa",1,2,2,601.659768130787
"1893","article_0_1_2_0_1_336.RDa",2,1,1,672.329668318923
"1894","article_0_1_2_0_1_336.RDa",2,1,2,NA
"1895","article_0_1_2_0_1_336.RDa",2,2,1,NA
"1896","article_0_1_2_0_1_336.RDa",2,2,2,NA
"1897","article_0_1_2_0_1_337.RDa",1,1,1,505.676911984841
"1898","article_0_1_2_0_1_337.RDa",1,1,2,679.774022486072
"1899","article_0_1_2_0_1_337.RDa",1,2,1,422.893395325352
"1900","article_0_1_2_0_1_337.RDa",1,2,2,521.915862594094
"1901","article_0_1_2_0_1_337.RDa",2,1,1,517.807047974462
"1902","article_0_1_2_0_1_337.RDa",2,1,2,NA
"1903","article_0_1_2_0_1_337.RDa",2,2,1,NA
"1904","article_0_1_2_0_1_337.RDa",2,2,2,NA
"1905","article_0_1_2_0_1_338.RDa",1,1,1,667.176226490491
"1906","article_0_1_2_0_1_338.RDa",1,1,2,687.221140812459
"1907","article_0_1_2_0_1_338.RDa",1,2,1,747.25117802293
"1908","article_0_1_2_0_1_338.RDa",1,2,2,707.101608554357
"1909","article_0_1_2_0_1_338.RDa",2,1,1,547.19443215635
"1910","article_0_1_2_0_1_338.RDa",2,1,2,530.437312441663
"1911","article_0_1_2_0_1_338.RDa",2,2,1,745.70396707701
"1912","article_0_1_2_0_1_338.RDa",2,2,2,766.477103086922
"1913","article_0_1_2_0_1_339.RDa",1,1,1,758.737713341598
"1914","article_0_1_2_0_1_339.RDa",1,1,2,774.709015896825
"1915","article_0_1_2_0_1_339.RDa",1,2,1,537.704488174471
"1916","article_0_1_2_0_1_339.RDa",1,2,2,518.132701289644
"1917","article_0_1_2_0_1_339.RDa",2,1,1,654.053831981567
"1918","article_0_1_2_0_1_339.RDa",2,1,2,409.194219647052
"1919","article_0_1_2_0_1_339.RDa",2,2,1,496.531815274926
"1920","article_0_1_2_0_1_339.RDa",2,2,2,682.949299971795
"1921","article_0_2_0_0_0_340.RDa",1,1,1,170.69765701296
"1922","article_0_2_0_0_0_340.RDa",1,1,2,155.190477734778
"1923","article_0_2_0_0_0_340.RDa",1,2,1,183.587750682644
"1924","article_0_2_0_0_0_340.RDa",1,2,2,173.246706808792
"1925","article_0_2_0_0_0_340.RDa",2,1,1,196.549230923974
"1926","article_0_2_0_0_0_340.RDa",2,1,2,186.976190474324
"1927","article_0_2_0_0_0_340.RDa",2,2,1,149.174221454924
"1928","article_0_2_0_0_0_340.RDa",2,2,2,189.711191571507
"1929","article_0_2_0_0_0_341.RDa",1,1,1,64.2693421675562
"1930","article_0_2_0_0_0_341.RDa",1,1,2,70.2205325473052
"1931","article_0_2_0_0_0_341.RDa",1,2,1,65.4166875971693
"1932","article_0_2_0_0_0_341.RDa",1,2,2,NA
"1933","article_0_2_0_0_0_341.RDa",2,1,1,NA
"1934","article_0_2_0_0_0_341.RDa",2,1,2,NA
"1935","article_0_2_0_0_0_341.RDa",2,2,1,NA
"1936","article_0_2_0_0_0_341.RDa",2,2,2,NA
"1937","article_0_2_0_0_0_342.RDa",1,1,1,36.5097243737384
"1938","article_0_2_0_0_0_342.RDa",1,1,2,40.673820373594
"1939","article_0_2_0_0_0_342.RDa",1,2,1,39.6041294876268
"1940","article_0_2_0_0_0_342.RDa",1,2,2,40.650910929438
"1941","article_0_2_0_0_0_342.RDa",2,1,1,43.855703673357
"1942","article_0_2_0_0_0_342.RDa",2,1,2,42.9488988316374
"1943","article_0_2_0_0_0_342.RDa",2,2,1,39.6997341460502
"1944","article_0_2_0_0_0_342.RDa",2,2,2,41.3702707576229
"1945","article_0_2_0_0_0_343.RDa",1,1,1,96.855568303418
"1946","article_0_2_0_0_0_343.RDa",1,1,2,103.302465760152
"1947","article_0_2_0_0_0_343.RDa",1,2,1,80.0081466870926
"1948","article_0_2_0_0_0_343.RDa",1,2,2,NA
"1949","article_0_2_0_0_0_343.RDa",2,1,1,NA
"1950","article_0_2_0_0_0_343.RDa",2,1,2,NA
"1951","article_0_2_0_0_0_343.RDa",2,2,1,NA
"1952","article_0_2_0_0_0_343.RDa",2,2,2,NA
"1953","article_0_2_0_0_0_344.RDa",1,1,1,53.9382329124219
"1954","article_0_2_0_0_0_344.RDa",1,1,2,53.4363465512576
"1955","article_0_2_0_0_0_344.RDa",1,2,1,66.1951601384643
"1956","article_0_2_0_0_0_344.RDa",1,2,2,NA
"1957","article_0_2_0_0_0_344.RDa",2,1,1,NA
"1958","article_0_2_0_0_0_344.RDa",2,1,2,NA
"1959","article_0_2_0_0_0_344.RDa",2,2,1,NA
"1960","article_0_2_0_0_0_344.RDa",2,2,2,NA
"1961","article_0_2_0_0_0_345.RDa",1,1,1,NA
"1962","article_0_2_0_0_0_345.RDa",1,1,2,NA
"1963","article_0_2_0_0_0_345.RDa",1,2,1,NA
"1964","article_0_2_0_0_0_345.RDa",1,2,2,NA
"1965","article_0_2_0_0_0_345.RDa",2,1,1,NA
"1966","article_0_2_0_0_0_345.RDa",2,1,2,NA
"1967","article_0_2_0_0_0_345.RDa",2,2,1,NA
"1968","article_0_2_0_0_0_345.RDa",2,2,2,NA
"1969","article_0_2_0_0_0_346.RDa",1,1,1,53.4489417206132
"1970","article_0_2_0_0_0_346.RDa",1,1,2,57.0958451385396
"1971","article_0_2_0_0_0_346.RDa",1,2,1,45.2782333533656
"1972","article_0_2_0_0_0_346.RDa",1,2,2,51.8505135430196
"1973","article_0_2_0_0_0_346.RDa",2,1,1,53.6917076764231
"1974","article_0_2_0_0_0_346.RDa",2,1,2,53.7823214045797
"1975","article_0_2_0_0_0_346.RDa",2,2,1,45.1054578828684
"1976","article_0_2_0_0_0_346.RDa",2,2,2,52.8302731850987
"1977","article_0_2_0_0_0_347.RDa",1,1,1,137.7155491769
"1978","article_0_2_0_0_0_347.RDa",1,1,2,147.504424094721
"1979","article_0_2_0_0_0_347.RDa",1,2,1,137.683940795094
"1980","article_0_2_0_0_0_347.RDa",1,2,2,NA
"1981","article_0_2_0_0_0_347.RDa",2,1,1,NA
"1982","article_0_2_0_0_0_347.RDa",2,1,2,NA
"1983","article_0_2_0_0_0_347.RDa",2,2,1,NA
"1984","article_0_2_0_0_0_347.RDa",2,2,2,NA
"1985","article_0_2_0_0_0_348.RDa",1,1,1,55.5170069752607
"1986","article_0_2_0_0_0_348.RDa",1,1,2,56.7255918315123
"1987","article_0_2_0_0_0_348.RDa",1,2,1,54.7100772214467
"1988","article_0_2_0_0_0_348.RDa",1,2,2,NA
"1989","article_0_2_0_0_0_348.RDa",2,1,1,NA
"1990","article_0_2_0_0_0_348.RDa",2,1,2,NA
"1991","article_0_2_0_0_0_348.RDa",2,2,1,NA
"1992","article_0_2_0_0_0_348.RDa",2,2,2,NA
"1993","article_0_2_0_0_0_349.RDa",1,1,1,54.587359038275
"1994","article_0_2_0_0_0_349.RDa",1,1,2,58.5950619671698
"1995","article_0_2_0_0_0_349.RDa",1,2,1,64.886297806625
"1996","article_0_2_0_0_0_349.RDa",1,2,2,55.0827393223833
"1997","article_0_2_0_0_0_349.RDa",2,1,1,56.4618174973676
"1998","article_0_2_0_0_0_349.RDa",2,1,2,NA
"1999","article_0_2_0_0_0_349.RDa",2,2,1,NA
"2000","article_0_2_0_0_0_349.RDa",2,2,2,NA
"2001","article_0_2_0_0_0_350.RDa",1,1,1,69.9203547631988
"2002","article_0_2_0_0_0_350.RDa",1,1,2,75.8402156344552
"2003","article_0_2_0_0_0_350.RDa",1,2,1,71.1033096664935
"2004","article_0_2_0_0_0_350.RDa",1,2,2,72.311281575081
"2005","article_0_2_0_0_0_350.RDa",2,1,1,67.239206925559
"2006","article_0_2_0_0_0_350.RDa",2,1,2,81.9100197277343
"2007","article_0_2_0_0_0_350.RDa",2,2,1,77.7436502721458
"2008","article_0_2_0_0_0_350.RDa",2,2,2,88.3736701637015
"2009","article_0_2_0_0_0_351.RDa",1,1,1,10.3858664594396
"2010","article_0_2_0_0_0_351.RDa",1,1,2,11.5535183318862
"2011","article_0_2_0_0_0_351.RDa",1,2,1,11.4924314160199
"2012","article_0_2_0_0_0_351.RDa",1,2,2,10.6991722609156
"2013","article_0_2_0_0_0_351.RDa",2,1,1,9.56532781638643
"2014","article_0_2_0_0_0_351.RDa",2,1,2,11.6023087064233
"2015","article_0_2_0_0_0_351.RDa",2,2,1,12.4519319386202
"2016","article_0_2_0_0_0_351.RDa",2,2,2,12.3716407816965
"2017","article_0_2_0_0_0_352.RDa",1,1,1,50.0744989725282
"2018","article_0_2_0_0_0_352.RDa",1,1,2,51.4075380698108
"2019","article_0_2_0_0_0_352.RDa",1,2,1,44.2481511346855
"2020","article_0_2_0_0_0_352.RDa",1,2,2,45.627411205328
"2021","article_0_2_0_0_0_352.RDa",2,1,1,42.9057101818396
"2022","article_0_2_0_0_0_352.RDa",2,1,2,48.2604634762022
"2023","article_0_2_0_0_0_352.RDa",2,2,1,45.0337707055913
"2024","article_0_2_0_0_0_352.RDa",2,2,2,42.0134831483638
"2025","article_0_2_0_0_0_353.RDa",1,1,1,327.435025058306
"2026","article_0_2_0_0_0_353.RDa",1,1,2,583.172348719401
